episode_id,tau,rho,eri_rule,eri_nn,eri_act,api_type,alpha,beta,band,acted_by,dt,progress,collision,reward,done
3,0.18887659907341003,1.0,0.327927133026624,3.2888242602348328,0.327927133026624,,,,0,teacher,0.0,0.0,0,0.0,False
3,0.18887659907341003,1.0,0.327927133026624,3.2888242602348328,0.327927133026624,,,,0,teacher,4.973999999999997,5.4350123954884815,1,2.0868323954884813,False
3,0.8372126221656799,0.7562189054726369,0.6649448980988034,1.3397453725337982,0.6649448980988034,,,,7,teacher,4.884,2.962675246850237,2,-3.379204753149763,False
3,0.674232542514801,0.4311774461028192,0.5074741870966264,0.830501988530159,0.5074741870966264,,,,4,teacher,4.645000000000003,7.111517829633586,0,6.786367829633585,False
3,0.48232725262641907,0.351575456053068,0.37555817796182245,2.291381061077118,0.37555817796182245,,,,4,teacher,4.106999999999992,0.0,0,-10.28749,True
4,0.238658145070076,1.0,0.3543704307393321,4.62877094745636,4.62877094745636,,,,3,student,0.0,0.0,0,0.0,False
4,0.238658145070076,1.0,0.3543704307393321,4.62877094745636,4.62877094745636,,,,3,student,5.030000000000001,5.620504212516696,0,5.268404212516696,False
4,0.8529285192489624,0.7827529021558873,0.6786810034233145,1.0832072049379349,0.6786810034233145,,,,3,teacher,4.692999999999998,6.109721379028846,1,2.7812113790288464,False
4,0.6313058137893677,0.49087893864013266,0.4937068417151485,1.1991287022829056,0.4937068417151485,,,,3,teacher,4.6200000000000045,7.158810176238514,0,6.835410176238514,False
4,0.3443121314048767,0.5373134328358209,0.33049965903593825,0.9637492150068283,0.33049965903593825,,,,1,teacher,1.3039999999999878,2.1215045319259085,0,-7.969775468074091,True
5,0.05341120436787605,0.7960199004975125,0.20109451038327467,3.4964025020599365,0.20109451038327467,,,,5,teacher,0.0,0.0,0,0.0,False
5,0.05341120436787605,0.7960199004975125,0.20109451038327467,3.4964025020599365,0.20109451038327467,,,,5,teacher,4.513999999999996,0.08925742203152609,0,-0.22672257796847367,False
5,0.8394270539283752,0.8490878938640133,0.6810078201815394,0.23288315162062645,0.6810078201815394,,,,7,teacher,4.882000000000005,0.8976918301908015,0,0.5559518301908011,False
5,0.8197570443153381,0.8756218905472637,0.6732450743145274,0.41067760437726974,0.6732450743145274,,,,7,teacher,4.701000000000008,6.143484553644653,2,-0.1855854463553479,False
5,0.7824737429618835,0.5505804311774462,0.5959124623864235,0.1728544943034649,0.5959124623864235,,,,6,teacher,4.711999999999989,6.733718220261037,0,6.403878220261038,False
5,0.5130719542503357,0.3449419568822554,0.3925652332309184,0.4357289895415306,0.4357289895415306,,,,1,student,4.5190000000000055,0.0,1,-3.3163300000000002,False
5,0.26236048340797424,0.6898839137645107,0.30891584249309234,0.8961080759763718,0.30891584249309234,,,,4,teacher,4.768000000000001,5.586377054241746,1,2.252617054241746,False
