episode_id,term_type,time_sec,steps,collisions,sum_reward
3,collision,18.609999999999992,4,3,-4.793494528027697
4,success,15.646999999999991,4,1,6.9152502997099665
5,collision,28.486999999999995,7,4,-4.07603809885469
6,success,11.090999999999994,3,1,2.0690789466830317
7,success,16.125,4,0,6.363781231086821
8,success,13.305999999999983,3,1,5.070600490196814
9,collision,32.02200000000002,7,5,-6.041167551431973
10,success,14.22999999999999,4,1,7.41239803725175
11,collision,13.988,4,4,-7.998424899100704
12,success,13.735000000000014,4,0,5.623778623996467
13,success,11.748999999999995,3,1,2.2278920098830417
14,collision,15.757000000000005,4,6,-10.054198321238538
15,success,10.798000000000002,3,0,6.108989794485693
16,success,20.000999999999976,5,2,0.07216366612103275
17,success,12.22199999999998,3,2,1.0603979093112503
18,success,13.088000000000022,3,1,6.363454042796223
19,success,30.581000000000017,7,0,9.026022659052805
20,success,15.62299999999999,4,1,4.936713176080518
21,success,16.937000000000012,4,2,0.7106067880711162
22,success,13.09899999999999,3,0,9.080979810956299
23,success,25.608000000000004,6,0,9.149527282075777
24,success,11.274999999999977,3,0,7.138833755810067
25,collision,12.016999999999996,3,3,-1.4127586175539948
26,success,14.004999999999995,4,0,8.066316613493699
27,success,17.164999999999964,4,0,4.3123768297076355
28,success,21.783000000000015,5,2,3.6614848323959555
29,success,15.83800000000008,4,1,7.0228032919296695
30,success,14.886999999999944,4,1,4.315515795769203
31,success,11.182999999999993,3,0,6.140225565789706
32,collision,13.105000000000018,3,3,-1.9486717126574904
33,collision,38.611999999999966,9,6,-8.779119019163064
34,success,13.048000000000002,3,0,7.867977209421145
35,success,16.01299999999992,4,0,10.579499791314735
36,success,13.421999999999912,3,1,4.679779396074843
37,collision,23.858999999999924,6,4,-2.4066855952195345
38,success,10.572999999999979,3,1,2.799255304987388
39,success,11.054000000000087,3,0,6.469268617329096
40,success,12.321000000000026,3,2,2.200943365714479
41,collision,16.067000000000007,4,4,-2.4134776426516344
42,collision,34.083999999999946,8,3,-1.3458129917694928
43,success,12.30499999999995,3,1,4.869215649051296
44,success,13.783000000000015,3,1,5.886168578155385
45,success,15.966999999999985,4,1,7.151639297675937
46,collision,31.026000000000067,7,3,-1.3685698075827126
47,success,17.547000000000025,4,0,9.147659295218817
48,success,14.115999999999985,4,0,10.289498545536457
49,collision,28.170999999999935,7,12,-29.437609468651836
50,success,17.88499999999999,4,2,2.712942029262404
51,success,14.345000000000027,4,0,9.92048613301444
52,success,10.607000000000085,3,0,5.267695166990633
53,collision,14.28699999999992,4,5,-8.282655645755636
54,success,12.016999999999825,3,0,5.104990213077603
55,collision,24.4670000000001,6,3,-0.666903470797676
56,collision,17.14800000000014,4,5,-8.273787852623819
57,success,13.731999999999971,4,1,6.549626659286616
58,success,10.826000000000022,3,1,1.5062353290028625
59,collision,13.509000000000015,3,4,-5.4241011648178
60,success,20.18899999999985,5,2,3.4752333440319525
61,success,16.776000000000067,4,1,3.651489537398806
62,success,13.06899999999996,3,1,5.663158248626585
63,success,18.542999999999893,5,2,4.1390974949064905
64,collision,36.202,9,6,-9.86231671496278
65,success,10.516999999999825,3,0,5.332111648779803
66,success,11.231999999999971,3,0,6.1736006206096015
67,success,12.409999999999854,3,2,2.2018150781879813
68,collision,17.38499999999999,4,4,-2.4398807450063296
69,collision,17.605999999999995,4,3,1.0020198578509278
70,success,17.253999999999905,4,2,3.8316671389707952
71,success,14.476999999999862,4,1,6.998775743434207
72,success,12.030999999999949,3,1,3.86388810362923
73,success,12.91599999999994,3,1,6.208847366500661
74,success,28.126999999999953,7,1,6.043140148438793
75,collision,14.56399999999985,4,7,-15.933681335133564
76,success,11.215999999999894,3,0,5.802066505486337
77,success,17.021000000000186,4,2,-4.153374210981914
78,success,30.192999999999984,7,1,6.288896754472605
79,success,21.759000000000015,5,2,2.0280136895001384
80,success,14.875,4,1,6.6433502918205765
81,collision,16.971000000000004,4,6,-12.870626150031152
82,success,31.14300000000003,7,0,8.395662088021645
83,success,14.888000000000147,4,1,6.368744473863446
84,success,11.461999999999989,3,0,6.9442580781668495
85,collision,14.381999999999834,4,3,-1.300391089565336
86,success,12.003999999999905,3,1,1.8633334489669178
87,collision,19.742999999999938,5,4,-3.137244604962323
88,success,16.007000000000062,4,0,6.024281049613499
89,collision,12.86999999999989,3,3,-1.3743455097997392
90,success,15.538999999999987,4,1,7.362014273087784
91,success,11.424000000000206,3,1,3.3928830828710046
92,success,18.864000000000033,5,2,2.443153739364867
93,success,10.541999999999916,3,1,2.329832853502386
94,success,11.253999999999905,3,0,7.3384498093985515
95,collision,13.432000000000016,3,3,-1.4751479252077884
96,success,13.967000000000098,4,0,10.192920402710886
97,collision,29.662000000000035,7,4,-3.2536822166104225
98,collision,17.261999999999944,4,4,-4.109087067483156
99,collision,15.325000000000045,4,3,0.9259622672872592
100,success,20.222999999999956,5,2,0.0870295776280745
101,success,4.535000000000082,1,0,9.682549999999994
