stamp_s,x_m,y_m,yaw_rad,linear_velocity_mps,angular_velocity_radps,commanded_speed_mps,clearance_m,goal_distance_m,collision,goal_reached,contact_count,topology_id,global_replan_count,recovery_count,gear,predicted_ttc_s
4.542,0.0,0.0,0.0,0.0,0.0,0.0,7.801813219233461,18.0,false,false,0,anchor_balanced,0,0,NEUTRAL,
4.642,0.0,0.0,0.0,0.0,0.0,0.0,7.822524164362855,18.0,false,false,0,anchor_balanced,2,0,NEUTRAL,
4.742,0.00048,0.0,0.0,0.024,0.0,0.3007852706047664,7.816138361140199,17.99952,false,false,0,anchor_balanced,2,0,FORWARD,
4.842,0.009356207053032058,0.0,0.0,0.12747893376795205,0.0,0.328585375616028,7.81231412713141,17.99064379294697,false,false,0,anchor_balanced,2,0,FORWARD,
4.942,0.027023449439077498,0.0,0.0,0.2090060515485158,0.0,0.37712913688702016,7.818055246516176,17.972976550560922,false,false,0,anchor_balanced,2,0,FORWARD,
5.042,0.05196883361286373,0.0,0.0,0.2773009956618065,0.0,0.4563668890197741,7.7766457540235,17.948031166387135,false,false,0,anchor_balanced,2,0,FORWARD,
5.142,0.08390606779254058,0.0,0.0,0.3449955619153274,0.0,0.48269986556495287,7.772193048640199,17.91609393220746,false,false,0,anchor_balanced,2,0,FORWARD,
5.242,0.12196035345022818,0.0,0.0,0.4069368459816283,0.0,0.5527336782075652,7.748788711216593,17.878039646549773,false,false,0,anchor_balanced,2,0,FORWARD,
5.342,0.16609637815382458,0.0,0.0,0.46289721605567635,0.0,0.583874291941842,7.747088309910441,17.833903621846176,false,false,0,anchor_balanced,2,0,FORWARD,
5.442,0.21553840026021595,0.0,0.0,0.5182788078248669,0.0,0.6512022214025119,7.646609183933879,17.784461599739785,false,false,0,anchor_balanced,2,0,FORWARD,
5.542,0.2704553298069635,0.0,0.0,0.5668308898749195,0.0,0.678582091511446,7.58968150296464,17.729544670193036,false,false,0,anchor_balanced,2,0,FORWARD,
5.642,0.32982416682155336,0.0,0.0,0.6120858797349209,0.0,0.7296336718320284,7.583809398931578,17.670175833178448,false,false,0,anchor_balanced,4,0,FORWARD,
5.742,0.3939620821063397,0.0,0.0,0.6649016782986172,0.0,0.8433270264140398,7.529339336675719,17.60603791789366,false,false,0,anchor_balanced,4,0,FORWARD,
5.842,0.4647975886065944,0.0,0.0,0.7366036343239751,0.0,0.8826039529338362,7.425070308965758,17.535202411393406,false,false,0,anchor_balanced,4,0,FORWARD,
5.942,0.5419584915351189,0.0,0.0,0.7953118559133595,0.0,0.9445103593843271,7.402554507308091,17.45804150846488,false,false,0,anchor_cruise,4,0,FORWARD,
6.042,0.6250053344625386,0.0,0.0,0.8522279690637082,0.0,0.9723510202078448,7.290884013228501,17.37499466553746,false,false,0,anchor_cruise,4,0,FORWARD,
6.142,0.7131711064175039,0.0,0.0,0.9036744403289595,0.0,1.0594621575229974,7.255506213633982,17.286828893582495,false,false,0,anchor_cruise,4,0,FORWARD,
