run_id,episode_id,algorithm,scene_id,scene_split,training_seed,seed,config_version,git_commit,git_dirty,submodule_commits_json,policy_checkpoint_sha256,scenario_manifest_sha256,localization_mode,success,collision,terminated,truncated,termination_reason,path_length,navigation_time,path_efficiency,smoothness,linear_acc_rms,angular_acc_rms,min_obstacle_distance,near_collision_time_ratio,parameter_adjustment_count,parameter_total_variation,projection_intervention_count,safety_filter_intervention_count,safety_fallback_count,fallback_duration,fallback_recovery_count,planner_failure_count,candidate_parameter_violation_count,semantic_direction_consistency,inference_latency_mean,parameter_write_latency_mean,parameter_activation_latency_mean,operator_intervention_count,bag_uri,notes
t12p_residual_seed102,t12p_residual_seed102-episode-000001,RL-TEB-Eta-FullSafety,t12p-obstacle-center,test_id,102,602,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,2e5c173a691654cbf59da6e905c69c09dc89196057a8ff22af2c2ab82f1eae37,gazebo,true,false,true,false,goal,6.313793617623745,8.452000000000002,0.8284473541003725,0.25893352892146276,,,0.47520608072562426,0.0,12,9.049524065764384,3,8,0,0.0,0,0,3,,1.0707105830078945,10.16666666666662,73.33333333333319,0,,T11 test phase; undiscounted_return=27.956283
t12p_residual_seed102,t12p_residual_seed102-episode-000002,RL-TEB-Eta-FullSafety,t12p-obstacle-offset,test_id,102,602,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,2e5c173a691654cbf59da6e905c69c09dc89196057a8ff22af2c2ab82f1eae37,gazebo,true,false,true,false,goal,6.358637550936448,8.152,0.9132697291147006,0.24153885322383978,,,0.5312830757190912,0.0,12,8.998186402789875,3,8,0,0.0,0,0,3,,1.2070404991391115,10.833333333332954,55.99999999999947,0,,T11 test phase; undiscounted_return=31.5055594
t12p_residual_seed102,t12p_residual_seed102-episode-000003,RL-TEB-Eta-FullSafety,t12p-corridor-narrow,test_ood,102,602,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,2e5c173a691654cbf59da6e905c69c09dc89196057a8ff22af2c2ab82f1eae37,gazebo,false,false,true,false,planner_failure,8.717253658571636,21.164,0.5774809584056096,1.3627726715615904,,,0.3028530036895209,0.0,28,15.866666666666667,27,27,0,0.0,0,1,27,,1.5695772869678746,4.35714285714298,54.2857142857144,0,,T11 test phase; undiscounted_return=10.1863672
t12p_residual_seed102,t12p_residual_seed102-episode-000004,RL-TEB-Eta-FullSafety,t12p-corridor-tight,test_ood,102,602,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,2e5c173a691654cbf59da6e905c69c09dc89196057a8ff22af2c2ab82f1eae37,gazebo,false,false,false,true,timeout,29.910075900676482,47.734,0.15013548360368384,1.3414136926032072,,,0.29503899678637324,0.002094942808061295,60,7.9333333333333345,60,60,0,0.0,0,0,60,,1.324781383057901,1.9999999999999574,60.00000000000029,0,,T11 test phase; undiscounted_return=9.59367713
