[rosmaster.main][INFO] 2026-07-21 16:59:13,348: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-07-21 16:59:13,348: Starting ROS Master Node
[xmlrpc][INFO] 2026-07-21 16:59:13,360: XML-RPC server binding to 127.0.0.1:11311
[xmlrpc][INFO] 2026-07-21 16:59:13,361: Started XML-RPC server [http://127.0.0.1:11311/]
[rosmaster.master][INFO] 2026-07-21 16:59:13,361: Master initialized: port[11311], uri[http://127.0.0.1:11311/]
[xmlrpc][INFO] 2026-07-21 16:59:13,361: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2026-07-21 16:59:13,414: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,415: +PARAM [/roslaunch/uris/host_127_0_0_1__39089] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,484: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,484: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,484: +PARAM [/use_sim_time] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,484: +PARAM [/m2_gazebo/simulation_only] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/gazebo/enable_ros_network] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/m2_robot_state_publisher/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/v2_scan_transport/input_topic] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/v2_scan_transport/output_topic] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/v2_scan_transport/delay_s] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/v2_scan_transport/jitter_s] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/v2_scan_transport/noise_stddev_m] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/v2_scan_transport/seed] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/move_base/base_global_planner] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/move_base/base_local_planner] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/move_base/controller_frequency] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/move_base/controller_patience] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/move_base/planner_frequency] by /roslaunch
[rosmaster.master][INFO] 2026-07-21 16:59:13,485: +PARAM [/move_base/planner_patience] by /roslaunch
