episode_id,term_type,time_sec,steps,collisions,sum_reward
0,success,8.665,2,2,-4.002613460852611
2,success,14.352000000000004,4,2,3.6194737772026127
3,success,13.628999999999998,3,2,-0.7022192768044331
4,success,16.099000000000004,4,2,4.218630203606008
5,collision,30.471000000000004,7,4,-3.5186822240898077
6,timeout,62.94100000000002,13,0,-13.833436612762192
7,success,11.998000000000019,3,2,-1.4512319863826804
8,collision,32.55499999999998,7,3,-0.5925327769124458
9,collision,20.115999999999985,5,3,-0.4080571499570329
10,success,11.689999999999998,3,1,0.3570175187144393
11,success,11.635999999999967,3,0,7.367554030229949
12,success,12.156999999999982,3,1,4.548551763016911
13,collision,28.576999999999998,7,6,-10.121272259574804
14,collision,12.418000000000006,3,3,-3.203096260606216
15,collision,18.25799999999998,4,3,-6.388015641731203
16,success,16.06800000000004,4,0,10.38633805554382
17,success,27.797000000000025,6,2,-3.9610909203749145
18,success,16.772999999999968,4,2,4.587035334834233
19,success,18.116999999999962,4,0,8.273149039608183
20,success,13.772000000000048,3,0,2.991675282836452
21,collision,32.607000000000085,7,6,-8.80000330920248
22,collision,31.543999999999983,7,5,-8.885715818889045
23,success,17.315000000000055,4,2,3.2659967200530593
24,collision,22.521999999999935,5,6,-9.067914677928812
25,success,18.216000000000008,4,0,3.532035495297386
26,success,15.793999999999983,4,1,4.708892993354011
27,success,13.65400000000011,3,1,3.851704631548121
28,collision,18.259000000000015,5,4,-2.298089788329383
29,collision,24.934000000000083,6,4,-3.559139793166782
30,success,11.347000000000094,3,1,3.671589930216868
31,success,12.099000000000046,3,0,7.773487833675757
32,success,13.871000000000095,3,1,5.118187130979656
33,success,18.98100000000011,5,0,5.553990843527982
34,success,18.273000000000025,4,2,2.7754387510447094
35,success,18.53200000000004,5,2,4.175274071225813
36,success,14.918000000000006,4,0,4.832667167260361
37,success,12.811000000000035,3,1,-2.9708669028931345
38,collision,32.15199999999993,7,3,0.0829695935535808
39,success,18.668999999999983,4,0,9.605076173519723
40,success,15.66700000000003,4,1,7.30525324870133
41,success,12.365000000000009,3,2,1.6069517039611991
42,success,18.605999999999995,4,0,8.309582179421817
43,collision,15.45900000000006,4,3,1.1183708092476738
44,success,12.287000000000035,3,0,5.308773437027097
45,success,12.753000000000043,3,0,8.362485218794374
46,collision,16.012000000000057,4,3,-1.1966402774753284
47,collision,18.764000000000124,4,3,-1.8976229067661734
48,collision,21.85200000000009,5,3,-0.9989315993339876
49,collision,13.354000000000042,3,4,-3.0336148736563544
50,success,14.031999999999925,4,1,6.497130310643001
51,success,12.229000000000042,3,2,-0.08990237211895913
52,success,13.23700000000008,3,1,5.2112926972454146
53,collision,26.31600000000003,6,3,0.47592215707812446
54,success,16.461000000000013,4,0,8.658923876194258
55,success,12.31100000000015,3,2,1.175095411363217
56,collision,17.236000000000104,4,3,-1.275594549128713
57,success,32.115999999999985,7,2,2.003928263983676
58,success,15.742999999999938,4,1,5.845804255538749
59,success,12.826000000000022,3,1,-1.0401028679040518
60,success,16.208000000000084,4,1,6.139453604219193
61,collision,12.592000000000098,3,5,-7.895880022216586
62,success,21.75,5,1,5.564532022783778
63,success,14.786000000000058,4,1,5.719343515629024
64,success,10.995000000000118,3,2,-0.983579773970976
65,success,12.691000000000031,3,1,3.59773882910146
66,collision,13.898000000000138,4,3,0.2783785826155931
67,collision,22.963999999999942,5,3,-4.131240854219655
68,success,21.14300000000003,5,0,10.064491169105146
69,success,14.285000000000082,4,0,7.8592401483143135
70,success,11.935999999999922,3,1,0.23863993513091586
71,collision,31.472999999999956,7,3,-0.9928911494952173
72,collision,18.49200000000019,4,3,0.642636278208383
73,collision,17.480999999999995,4,3,-4.218591404346929
74,success,16.144000000000005,4,2,1.0011290819040575
75,success,29.496000000000095,7,2,1.8220380126615936
76,success,12.874000000000024,3,2,-5.008743871665357
77,success,12.924999999999955,3,0,3.662030315204703
78,collision,16.17600000000016,4,3,0.9289377235626404
79,success,12.382000000000062,3,1,4.4680949596872175
80,success,21.742999999999938,5,2,2.4778228664365773
81,success,15.372000000000071,4,1,5.334092092757029
82,success,11.744000000000142,3,2,0.2631524776919756
83,success,12.740999999999985,3,1,4.593301887314631
84,success,14.47400000000016,4,0,9.376598816205505
85,success,18.807000000000016,5,2,2.7903215594545365
86,success,10.711000000000013,3,1,0.6939467626565321
87,success,11.468000000000075,3,0,5.825456268775149
88,success,21.10200000000009,5,2,0.5828626809690878
89,success,11.797000000000025,3,2,1.6654103422181556
90,collision,17.16599999999994,4,3,-0.22443870288530565
91,success,20.857999999999947,5,1,4.87146712209454
92,collision,15.205000000000155,4,4,-5.264432985599158
93,success,12.298999999999978,3,2,0.5220997646037882
94,success,29.65300000000002,7,1,3.0873024988968805
95,success,12.153999999999996,3,1,3.7017600882959822
