stamp_s,x_m,y_m,yaw_rad,linear_velocity_mps,angular_velocity_radps,commanded_speed_mps,clearance_m,goal_distance_m,collision,goal_reached,contact_count,topology_id,global_replan_count,recovery_count,gear,predicted_ttc_s
5.632,0.0,0.0,0.0,0.0,0.0,0.0,7.82553491417975,18.0,false,false,0,anchor_balanced,0,0,NEUTRAL,
5.732,0.0,0.0,0.0,0.0,0.0,0.0,7.818687532587953,18.0,false,false,0,anchor_balanced,2,0,NEUTRAL,
5.832,0.0,0.0,0.0,0.0,0.0,0.3007852706047664,7.829128359003969,18.0,false,false,0,anchor_balanced,2,0,NEUTRAL,
5.932,0.006806628377673017,0.0,0.0,0.10833974634208389,0.0,0.2824719417423956,7.8194609624585585,17.993193371622326,false,false,0,anchor_balanced,2,0,FORWARD,
6.032,0.02182109938173636,0.0,0.0,0.17305015819826441,0.0,0.3568101939958559,7.815719698115297,17.978178900618264,false,false,0,anchor_balanced,2,0,FORWARD,
6.132,0.043396572122754516,0.0,0.0,0.2401710069293547,0.0,0.42808085353154696,7.800592516108461,17.956603427877244,false,false,0,anchor_balanced,2,0,FORWARD,
6.232,0.071780568487534,0.0,0.0,0.30880763041565384,0.0,0.48138516244649027,7.756603334589906,17.928219431512467,false,false,0,anchor_balanced,2,0,FORWARD,
6.332,0.1062825122940418,0.0,0.0,0.36862393723072195,0.0,0.5274117412797977,7.762737151768351,17.89371748770596,false,false,0,anchor_balanced,2,0,FORWARD,
6.432,0.14683502543757995,0.0,0.0,0.42662333916629624,0.0,0.577719609187177,7.730529662754679,17.85316497456242,false,false,0,anchor_balanced,2,0,FORWARD,
6.532,0.19300873281077363,0.0,0.0,0.4818133038388893,0.0,0.6166752681707668,7.678850051548625,17.806991267189225,false,false,0,anchor_balanced,2,0,FORWARD,
6.632,0.2440395808758965,0.0,0.0,0.5287202535409817,0.0,0.6800777118028052,7.639266845371867,17.755960419124104,false,false,0,anchor_balanced,2,0,FORWARD,
6.732,0.30048916676114046,0.0,0.0,0.5870114827355213,0.0,0.7146678930003004,7.588478588384703,17.69951083323886,false,false,0,anchor_balanced,4,0,FORWARD,
6.832,0.3621569622623313,0.0,0.0,0.6336397202940631,0.0,0.846775396552771,7.557473682684019,17.637843037737667,false,false,0,anchor_balanced,4,0,FORWARD,
6.932,0.43047406090537427,0.0,0.0,0.7114904206559035,0.0,0.8786381394703378,7.4561953776303085,17.569525939094625,false,false,0,anchor_cruise,4,0,FORWARD,
7.032,0.5055075010642407,0.0,0.0,0.7725433949960266,0.0,0.9431188380954147,7.420274757665709,17.49449249893576,false,false,0,anchor_cruise,4,0,FORWARD,
7.132,0.5867258966133941,0.0,0.0,0.8348483921833573,0.0,0.9930406666731736,7.324203963332261,17.413274103386605,false,false,0,anchor_cruise,4,0,FORWARD,
7.232,0.6735223230369993,0.0,0.0,0.8896146155274881,0.0,1.0521895000650299,7.271126742415513,17.326477676963002,false,false,0,anchor_cruise,4,0,FORWARD,
7.332,0.7662619131576485,0.0,0.0,0.9489973000440409,0.0,1.1655043615713685,7.246237929789988,17.23373808684235,false,false,0,anchor_cruise,4,0,FORWARD,
7.432,0.8661931184519499,0.0,0.0,1.0280794446622292,0.0,1.1664057658671856,7.11832350107905,17.13380688154805,false,false,0,anchor_cruise,4,0,FORWARD,
7.532,0.9722090865386859,0.0,0.0,1.078550560511843,0.0,1.1626701745296237,6.975696514374331,17.027790913461313,false,false,0,anchor_cruise,4,0,FORWARD,
7.632,1.0820190245985237,0.0,0.0,1.109276391965339,0.0,1.1817759415991327,6.925422769446036,16.917980975401477,false,false,0,anchor_cruise,4,0,FORWARD,
7.732,1.194631503494686,0.0,0.0,1.1357578370897952,0.0,1.170944033252728,6.838082891363761,16.805368496505313,false,false,0,anchor_cruise,6,0,FORWARD,
7.832,1.3090249902166313,0.0,0.0,1.1486100731041378,0.0,1.1863093576455794,6.716572693902941,16.69097500978337,false,false,0,anchor_cruise,6,0,FORWARD,
7.932,1.4246498551182738,0.0,0.0,1.1614520678005387,0.0,1.1730432778845907,6.631306786682358,16.575350144881725,false,false,0,anchor_cruise,6,0,FORWARD,
8.032,1.5410644336532555,0.0,0.0,1.165685914704655,0.0,1.1725402127971103,6.467986044309424,16.458935566346746,false,false,0,anchor_cruise,6,0,FORWARD,
8.132,1.6577923142999653,0.0,0.0,1.1681895401715559,0.0,1.1913370930391374,6.4330791743378235,16.342207685700036,false,false,0,anchor_cruise,6,0,FORWARD,
8.232,1.7751492015348793,0.0,0.0,1.176644498224738,0.0,1.1735183668465676,6.284118373616378,16.22485079846512,false,false,0,anchor_cruise,6,0,FORWARD,
8.332,1.8927410022129267,0.0,0.0,1.1755026362826844,0.0,1.1729144750175664,6.200552184804122,16.107258997787074,false,false,0,anchor_cruise,6,0,FORWARD,
8.432,2.010231118752413,0.0,0.0,1.1745572752306273,0.0,1.1730748012373566,6.049447709543202,15.989768881247587,false,false,0,anchor_cruise,6,0,FORWARD,
8.532,2.1276523945988774,0.0,0.0,1.1740157814710175,0.0,1.1877020193246495,5.985349351388905,15.872347605401123,false,false,0,anchor_cruise,6,0,FORWARD,
8.632,2.2453720315062173,0.0,0.0,1.1790148657206703,0.0,1.172679687673017,5.8712839251176305,15.754627968493782,false,false,0,anchor_cruise,6,0,FORWARD,
8.732,2.3632360351081534,0.0,0.0,1.1776083175416698,0.0,1.1904646133814114,5.759982984796153,15.636763964891847,false,false,0,anchor_cruise,8,0,FORWARD,
8.832,2.4811657146275685,0.0,0.0,1.1812299111313065,0.0,1.1732169799036203,5.634371771180815,15.518834285372431,false,false,0,anchor_cruise,8,0,FORWARD,
8.932,2.5991024907267994,0.0,0.0,1.1783030791762965,0.0,1.190908630287636,5.569461695862623,15.4008975092732,false,false,0,anchor_cruise,8,0,FORWARD,
9.032,2.7172257429876057,0.0,0.0,1.1829074279164558,0.0,1.174076678849845,5.430620820478619,15.282774257012395,false,false,0,anchor_cruise,8,0,FORWARD,
9.132,2.8353112652409163,0.0,0.0,1.1796818768889459,0.0,1.18845527545971,5.343823583082378,15.164688734759084,false,false,0,anchor_cruise,8,0,FORWARD,
9.232,2.953378301128277,0.0,0.0,1.1820179046582555,0.0,1.188011885384421,5.282686775432072,15.046621698871723,false,false,0,anchor_cruise,8,0,FORWARD,
9.332,3.0717193875861084,0.0,0.0,1.1842072875230976,0.0,1.1737896229548612,5.157716263911118,14.928280612413891,false,false,0,anchor_cruise,8,0,FORWARD,
9.432,3.190001914464736,0.0,0.0,1.1812612255088608,0.0,1.17340006757687,5.0277875360828626,14.809998085535264,false,false,0,anchor_cruise,8,0,FORWARD,
9.532,3.30794534910879,0.0,0.0,1.178389830811346,0.0,1.1917983385284925,4.971572568677489,14.69205465089121,false,false,0,anchor_cruise,8,0,FORWARD,
9.632,3.426095936692694,0.0,0.0,1.1832874703567777,0.0,1.1735163752850497,4.906379652830411,14.573904063307307,false,false,0,anchor_cruise,8,0,FORWARD,
9.732,3.544197610195242,0.0,0.0,1.1797184451800036,0.0,1.172877299354066,4.783551718089312,14.455802389804758,false,false,0,anchor_cruise,10,0,FORWARD,
9.832,3.6620151398098937,0.0,0.0,1.1772582287424154,0.0,1.1730293760694637,4.760525728556841,14.337984860190106,false,false,0,anchor_cruise,10,0,FORWARD,
9.932,3.779642687054793,0.0,0.0,1.175713582871319,0.0,1.187423973734329,4.622073639656159,14.220357312945207,false,false,0,anchor_cruise,10,0,FORWARD,
10.032,3.897486186776235,0.0,0.0,1.179990962173551,0.0,1.1727295638847737,4.57273259073763,14.102513813223766,false,false,0,anchor_cruise,10,0,FORWARD,
10.132,4.01534719514036,0.0,0.0,1.1788717404185318,0.0,1.190371856454416,4.447447157303928,13.984652804859639,false,false,0,anchor_cruise,10,0,FORWARD,
10.232,4.133501623974076,0.0,0.0,1.183072313984401,0.0,1.1743271173553027,4.400056774644077,13.866498376025923,false,false,0,anchor_cruise,10,0,FORWARD,
10.332,4.251605623014023,0.0,0.0,1.1798780121465853,0.0,1.1901956825092064,4.2993695040008255,13.748394376985978,false,false,0,anchor_cruise,10,0,FORWARD,
10.432,4.369833199795873,0.0,0.0,1.18364668137143,0.0,1.1739066073038944,4.228987679833857,13.630166800204126,false,false,0,anchor_cruise,10,0,FORWARD,
10.532,4.488090511425534,0.0,0.0,1.1810729695022717,0.0,1.1731521871691144,4.1520048165733705,13.511909488574467,false,false,0,anchor_cruise,10,0,FORWARD,
10.632,4.60601373483883,0.0,0.0,1.1781797961824683,0.0,1.187511555351961,4.080425627471827,13.393986265161171,false,false,0,anchor_cruise,10,0,FORWARD,
10.732,4.724048578125824,0.0,0.0,1.181588347954304,0.0,1.17362883778454,3.971034566567435,13.275951421874176,false,false,0,anchor_cruise,12,0,FORWARD,
