stamp_s,x_m,y_m,yaw_rad,linear_velocity_mps,angular_velocity_radps,commanded_speed_mps,clearance_m,goal_distance_m,collision,goal_reached,contact_count,topology_id,global_replan_count,recovery_count,gear,predicted_ttc_s
3.908,0.0,0.0,0.0,0.0,0.0,0.0,0.4755421691373096,10.0,false,false,0,single_teb,0,0,NEUTRAL,
4.008,0.0,0.0,0.0,0.0,0.0,0.0,0.4910244434407574,10.0,false,false,0,single_teb,2,0,NEUTRAL,
4.108,0.0,0.0,0.0,0.0,0.0,0.18748749504371698,0.4878847653390483,10.0,false,false,0,single_teb,2,0,NEUTRAL,
4.208,0.00435708051138578,-5.461409121228051e-08,-4.361567500768733e-05,0.06848235384358425,-0.0009053995357888382,0.20552119449549827,0.4871899458783959,9.995642919488613,false,false,0,single_teb,2,0,FORWARD,
4.308,0.014457353431746263,-1.4287223200823547e-06,-0.0003199033161509805,0.12190511115587284,-0.004295075698297819,0.24427248780231545,0.48476929917532485,9.985542646568355,false,false,0,single_teb,2,0,FORWARD,
4.408,0.02949159542424866,-1.0221228413444659e-05,-0.001037217111422406,0.1666014573546358,-0.008993778861494524,0.2726872002226138,0.49310908086731536,9.97050840458099,false,false,0,single_teb,2,0,FORWARD,
4.508,0.048617075829629576,-4.0277255267993315e-05,-0.0024977357461683507,0.20535071569397392,-0.018063925874387658,0.3074004960415931,0.49059904165283,9.951382924251881,false,false,0,single_teb,2,0,FORWARD,
4.608,0.07156291279816426,-0.00011883028504991923,-0.00491392870057331,0.24459269155694016,-0.027285263812530124,0.3300348327436771,0.4856084553371006,9.928437087912956,false,false,0,single_teb,2,0,FORWARD,
4.708,0.09800729791115355,-0.00028007687891370617,-0.007877547353197678,0.27580159402021776,-0.030983878468799478,0.36702373855492304,0.48046148565246327,9.90199270604982,false,false,0,single_teb,2,0,FORWARD,
4.808,0.12770620573014843,-0.0005453119310873057,-0.01022319897186235,0.3091217212049114,-0.018922713045564855,0.3907278911903648,0.48216833929260794,9.872293809330438,false,false,0,single_teb,2,0,FORWARD,
4.908,0.16051296860850278,-0.0008964543566214202,-0.011091412421821302,0.3389294830903662,-0.002650767262522668,0.4184806304766512,0.4846637743513433,9.839487072228506,false,false,0,single_teb,2,0,FORWARD,
5.008,0.19635062196690506,-0.0012842335254380352,-0.01006788539053243,0.37289112903945576,0.01625917267081882,0.47491963397058395,0.47552352450087054,9.803649462147472,false,false,0,single_teb,4,0,FORWARD,
5.108,0.2360090837163313,-0.0016533373350884708,-0.008093647260256642,0.4101584261207688,0.02177560119176253,0.5,0.488796386794592,9.763991056263539,false,false,0,single_teb,4,0,FORWARD,
5.208,0.27911139191467743,-0.001999494764930953,-0.008921236539761962,0.442974281123938,-0.027462583843022175,0.4936781631638445,0.4859674744968481,9.720888813723892,false,false,0,single_teb,4,0,FORWARD,
5.308,0.32457956062390425,-0.002478661995487466,-0.013551071170320686,0.4612433530476081,-0.059864452528783835,0.49078734987852896,0.48234201219512685,9.675420756869544,false,false,0,single_teb,4,0,FORWARD,
5.408,0.37138395011573566,-0.0032535211156795108,-0.02164907046745436,0.4720346991288873,-0.0928767816996234,0.5,0.47297038892944876,9.628616599568627,false,false,0,single_teb,4,0,FORWARD,
5.508,0.41922084630025575,-0.004499475325099076,-0.033272785563478235,0.48224940507048236,-0.12940606856590156,0.4948736421937306,0.48009131058920557,9.580780210256666,false,false,0,single_teb,4,0,FORWARD,
5.608,0.4677022056584702,-0.006383020749878444,-0.04753203815772626,0.4868605791302671,-0.14995882840836217,0.4735916163804461,0.48427033156336297,9.532299931441639,false,false,0,single_teb,4,0,FORWARD,
5.708,0.5160096459780796,-0.008980538669706311,-0.06323317122800569,0.4820139102793195,-0.16086668187682954,0.4734921870324951,0.48668935890363146,9.483994605927167,false,false,0,single_teb,4,0,FORWARD,
5.808,0.5639129443776068,-0.012318311055736497,-0.07885809703045829,0.47972964054298906,-0.149633762254928,0.4830251242232698,0.49427505380438574,9.436095096069758,false,false,0,single_teb,4,0,FORWARD,
5.908,0.6117849028429746,-0.016368384226080324,-0.09215037556274241,0.4806224916139008,-0.12012337406316394,0.47944777483473805,0.4985406275821391,9.388229366312334,false,false,0,single_teb,4,0,FORWARD,
6.008,0.659593490344852,-0.02098950862694143,-0.10202243971720557,0.48002616392051745,-0.08547072900710088,0.477523173977973,0.49249311628565196,9.340430093153135,false,false,0,single_teb,6,0,FORWARD,
6.108,0.7072738029276101,-0.02601257502953006,-0.10877664336196974,0.47910278782298044,-0.05405234482960635,0.47741816703917683,0.49478577643146493,9.292762604727141,false,false,0,single_teb,6,0,FORWARD,
6.208,0.7548538940333258,-0.03128302649032435,-0.11200127580975708,0.4784874572027607,-0.020232010445031798,0.47846404984471136,0.4988577174889834,9.24519903238525,false,false,0,single_teb,6,0,FORWARD,
