run_id,episode_id,algorithm,scene_id,scene_split,training_seed,seed,config_version,git_commit,git_dirty,submodule_commits_json,policy_checkpoint_sha256,scenario_manifest_sha256,localization_mode,success,collision,terminated,truncated,termination_reason,path_length,navigation_time,path_efficiency,smoothness,linear_acc_rms,angular_acc_rms,min_obstacle_distance,near_collision_time_ratio,parameter_adjustment_count,parameter_total_variation,projection_intervention_count,safety_filter_intervention_count,safety_fallback_count,fallback_duration,fallback_recovery_count,planner_failure_count,candidate_parameter_violation_count,semantic_direction_consistency,inference_latency_mean,parameter_write_latency_mean,parameter_activation_latency_mean,operator_intervention_count,bag_uri,notes
t12_residual_training_seed101,t12_residual_training_seed101-episode-000001,RL-TEB-Eta-FullSafety,t11-train-clear-straight,train,101,101,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.509615877409069,3.6500000000000004,1.001449036005149,0.18117278576455084,,,30.0,0.0,4,9.022904577327846,3,0,0,0.0,0,0,3,,0.0,18.49999999999985,58.99999999999994,0,,T11 train phase; undiscounted_return=17.6932312
t12_residual_training_seed101,t12_residual_training_seed101-episode-000002,RL-TEB-Eta-FullSafety,t11-train-clear-straight,train,101,101,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.575470843893533,3.7560000000000002,1.0014560551371101,0.16802965236409956,,,30.0,0.0,4,9.05056088222797,4,0,0,0.0,0,0,4,,0.0,18.500000000000405,50.00000000000026,0,,T11 train phase; undiscounted_return=17.9186537
t12_residual_training_seed101,t12_residual_training_seed101-episode-000003,RL-TEB-Eta-FullSafety,t11-train-clear-straight,train,101,101,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.503329512334457,3.5420000000000016,1.0008974287715438,0.19207525749357018,,,30.0,0.0,4,9.002646049434338,3,0,0,0.0,0,0,3,,0.0,19.49999999999985,59.499999999999886,0,,T11 train phase; undiscounted_return=17.4710379
t12_residual_training_seed101,t12_residual_training_seed101-episode-000004,RL-TEB-Eta-FullSafety,t11-train-clear-straight,train,101,101,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5850057059554308,3.7560000000000002,1.0000455044037235,0.18948444922294824,,,30.0,0.0,4,9.098104545698972,4,0,0,0.0,0,0,4,,0.0,19.999999999999574,72.99999999999952,0,,T11 train phase; undiscounted_return=17.6076287
t12_residual_training_seed101,t12_residual_training_seed101-episode-000005,RL-TEB-Eta-FullSafety,t11-train-clear-straight,train,101,101,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.4724260627368846,3.5479999999999983,1.0015180221619149,0.12424412359921774,,,30.0,0.0,4,9.036646560444426,4,0,0,0.0,0,0,4,,0.0,17.000000000000348,59.00000000000105,0,,T11 train phase; undiscounted_return=17.885191
t12_residual_training_seed101,t12_residual_training_seed101-episode-000006,RL-TEB-Eta-FullSafety,t11-train-clear-straight,train,101,101,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5651391296063197,3.6519999999999975,0.9999817766841876,0.1993286603334242,,,30.0,0.0,4,8.932778170560752,3,0,0,0.0,0,0,3,,0.0,20.00000000000135,61.500000000000554,0,,T11 train phase; undiscounted_return=17.8485084
t12_residual_training_seed101,t12_residual_training_seed101-episode-000007,RL-TEB-Eta-FullSafety,t11-train-clear-straight,train,101,101,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5256783022205584,3.6640000000000015,1.0003614214110002,0.19324265588527342,,,30.0,0.0,4,9.009092375333926,3,0,0,0.0,0,0,3,,0.0,17.499999999999183,50.50000000000043,0,,T11 train phase; undiscounted_return=18.0845766
t12_residual_training_seed101,t12_residual_training_seed101-episode-000008,RL-TEB-Eta-FullSafety,t11-train-clear-straight,train,101,101,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5372393699649574,3.652000000000001,1.0014099122821765,0.16391776476757086,,,30.0,0.0,4,8.912479655279862,3,0,0,0.0,0,0,3,,0.0,18.00000000000246,61.00000000000172,0,,T11 train phase; undiscounted_return=17.7805861
t12_residual_training_seed101,t12_residual_training_seed101-episode-000009,RL-TEB-Eta-FullSafety,t11-train-clear-straight,train,101,101,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5322456899463677,3.665999999999997,1.0019711842838608,0.18272543797474305,,,30.0,0.0,4,9.012195736836135,3,0,0,0.0,0,0,3,,0.0,19.499999999998963,63.00000000000061,0,,T11 train phase; undiscounted_return=17.878081
t12_residual_training_seed101,t12_residual_training_seed101-episode-000010,RL-TEB-Eta-FullSafety,t11-train-clear-straight,train,101,101,t11_gazebo_formal_v1+T12Safety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.552430856047199,3.7580000000000027,1.001541966305461,0.3052806225263881,,,30.0,0.0,4,9.04823303466937,4,0,0,0.0,0,0,4,,0.0,18.499999999999517,49.500000000001876,0,,T11 train phase; undiscounted_return=17.5567893
