episode_id,tau,rho,eri_rule,eri_nn,eri_act,api_type,alpha,beta,band,acted_by,dt,progress,collision,reward,done
0,0.6655094027519226,0.018109452736318407,0.535570028998111,5.215749740600586,5.215749740600586,,,,3,student,0.0,0.0,0,0.0,False
0,0.6655094027519226,0.018109452736318407,0.535570028998111,5.215749740600586,5.215749740600586,,,,3,student,4.768000000000004,5.8195239718094465,1,2.4857639718094457,False
0,0.35848256945610046,0.02308457711442786,0.3798700057666464,4.292858242988586,4.292858242988586,,,,6,student,2.721999999999994,3.2722021046287777,0,-6.918337895371222,True
2,0.14424900710582733,0.020895522388059702,0.23918377262347312,2.783743441104889,2.783743441104889,,,,5,student,0.0,0.0,0,0.0,False
2,0.14424900710582733,0.020895522388059702,0.23918377262347312,2.783743441104889,2.783743441104889,,,,5,student,4.813000000000002,7.150768630223888,0,6.813858630223888,False
2,0.7261683344841003,0.009751243781094527,0.5160640124487725,3.862631916999817,0.5160640124487725,,,,0,teacher,4.746000000000002,6.590283683467504,0,6.258063683467504,False
2,0.42626339197158813,0.019303482587064675,0.3991667606235285,8.896028399467468,0.3991667606235285,,,,1,teacher,4.171999999999997,4.598964192586888,0,-5.693075807413112,True
3,0.19150391221046448,0.021890547263681594,0.2731335322450078,7.99483597278595,0.2731335322450078,,,,0,teacher,0.0,0.0,0,0.0,False
3,0.19150391221046448,0.021890547263681594,0.2731335322450078,7.99483597278595,0.2731335322450078,,,,0,teacher,4.955999999999996,5.618611991859897,0,5.271691991859897,False
3,0.7970737814903259,0.018507462686567163,0.6169119355299933,8.066538572311401,0.6169119355299933,,,,0,teacher,4.791000000000004,6.170683218539475,0,5.835313218539475,False
3,0.627631664276123,0.01671641791044776,0.5042565232379079,5.819050073623657,0.5042565232379079,,,,7,teacher,4.757000000000005,5.283809960149241,0,4.95081996014924,False
3,0.36646512150764465,0.02308457711442786,0.38465953699757294,3.427891731262207,0.38465953699757294,,,,0,teacher,2.8669999999999902,3.6210249589092407,0,-6.579665041090759,True
4,0.14228366315364838,0.02109452736318408,0.23913419985062012,0.7573855668306351,0.23913419985062012,,,,1,teacher,0.0,0.0,0,0.0,False
4,0.14228366315364838,0.02109452736318408,0.23913419985062012,0.7573855668306351,0.23913419985062012,,,,1,teacher,4.589000000000013,6.480860940429935,1,3.159630940429934,False
4,0.7185388207435608,0.015522388059701492,0.5512184710796941,2.294643670320511,0.5512184710796941,,,,1,teacher,4.937999999999988,6.56129091506197,0,6.21563091506197,False
4,0.4916953146457672,0.008756218905472637,0.36798077813513014,2.6972338557243347,0.36798077813513014,,,,3,teacher,4.3160000000000025,5.730158384478806,0,-4.571961615521194,True
5,0.22956761717796326,0.028059701492537312,0.3279538467179106,4.856724739074707,0.3279538467179106,,,,0,teacher,0.0,0.0,0,0.0,False
5,0.22956761717796326,0.028059701492537312,0.3279538467179106,4.856724739074707,0.3279538467179106,,,,0,teacher,4.621000000000009,0.9000258515235267,0,0.576555851523526,False
5,0.8397185206413269,0.022885572139303482,0.6675324820606832,3.828800618648529,0.6675324820606832,,,,1,teacher,5.015999999999991,0.4371322352314131,0,0.08601223523141366,False
5,0.8162837028503418,0.028258706467661692,0.6809415217962982,3.0626946687698364,0.6809415217962982,,,,5,teacher,4.8870000000000005,3.0369095023718167,0,2.6948195023718164,False
5,0.7961907982826233,0.02427860696517413,0.6488668087119147,4.320603609085083,0.6488668087119147,,,,1,teacher,4.841999999999999,1.972897309404182,0,1.633957309404182,False
