stamp_s,x_m,y_m,yaw_rad,linear_velocity_mps,angular_velocity_radps,commanded_speed_mps,clearance_m,goal_distance_m,collision,goal_reached,contact_count,topology_id,global_replan_count,recovery_count,gear,predicted_ttc_s
4.666,0.0,0.0,0.0,0.0,0.0,0.0,0.8863647281027449,0.5,false,false,0,anchor_maneuver_reverse,0,0,NEUTRAL,
4.766,0.0,0.0,0.0,0.0,0.0,0.0,0.8848477688253916,0.5,false,false,0,anchor_maneuver_reverse,2,0,NEUTRAL,
4.866,0.00048,0.0,1.1816392964793569e-05,0.024,0.0005908196482396783,0.5010788926934777,0.8849560151408031,0.49952,false,false,0,anchor_maneuver_reverse,2,0,FORWARD,
4.966,0.010079999210078931,3.1401977732636812e-06,0.0010775007180311292,0.144,0.021333268408813978,0.4823798948994622,0.8787054636172089,0.4899200007999848,false,false,0,anchor_maneuver_reverse,2,0,FORWARD,
5.066,0.03158855964013001,6.355451709160401e-05,0.005994720879201464,0.2602848802104757,0.07121396770344687,0.380615812804416,0.8787881632866812,0.46841144467143914,false,false,0,anchor_maneuver_reverse,2,0,FORWARD,
5.166,0.06050432424940724,0.0003458945520574507,0.016183736776715165,0.30885512991875985,0.12437025973265015,0.43375482798623327,0.8342147117685003,0.43949581186458575,false,false,0,anchor_maneuver_reverse,2,0,FORWARD,
5.266,0.09428364256628426,0.0011012404712325368,0.03254780723169842,0.35447644090816277,0.19045893412067808,0.40667459767373293,0.8342860422231025,0.40571785198566024,false,false,0,anchor_maneuver_reverse,2,0,FORWARD,
5.366,0.1309124973916228,0.0026116441365907966,0.05505754764700466,0.37354252657307147,0.24555866210729024,0.3613484594806563,0.7800810630808495,0.36909674242234247,false,false,0,anchor_maneuver_reverse,2,0,FORWARD,
5.466,0.16772863898428275,0.005017129563086037,0.08103415534775942,0.3603263008656063,0.2631997943663777,0.26051705191614655,0.7621887169723454,0.33230923691689623,false,false,0,anchor_maneuver_reverse,2,0,FORWARD,
5.566,0.20110293124000184,0.008065320265208023,0.1064293391374895,0.3139171633818197,0.24284883676325508,0.14598844634152353,0.7150584498777562,0.29900586466539325,false,false,0,anchor_maneuver_reverse,2,0,FORWARD,
5.666,0.22815806099207128,0.01118951877986614,0.1277593768437074,0.23989262741477324,0.18324745280673238,-0.11720326598339532,0.6908509987358715,0.2720721322262084,false,false,0,anchor_maneuver_reverse,2,0,FORWARD,
5.766,0.24640975074123658,0.013630475712958683,0.14027427114034394,0.1522685872554284,0.09379919697849146,-0.13042642790747008,0.6471613493558741,0.25395630409045433,false,false,0,anchor_maneuver_reverse,4,0,FORWARD,
5.866,0.25797883876962485,0.015295016096935034,0.1465529563871992,0.09665041779160645,0.04613587555296502,-0.24555131882843004,0.627115268254509,0.24250397935024642,false,false,0,anchor_maneuver_reverse,4,0,FORWARD,
5.966,0.26531688482136345,0.016387669123699114,0.1495390666670206,0.06134754007812637,0.02119039015913886,-0.2947497541540473,0.6187599271544897,0.23525458603235994,false,false,0,anchor_maneuver_reverse,4,0,FORWARD,
6.066,0.2699730175296003,0.017091837394517015,0.15082631746077868,0.03893951789998534,0.008494602919572368,-0.3099631102393991,0.6086093419018539,0.23066110112014596,false,false,0,anchor_maneuver_reverse,4,0,FORWARD,
6.166,0.27292801627932933,0.017541556902698003,0.1512682264297702,0.024716330147097697,0.00231697830612268,-0.3188863195510055,0.596172950587305,0.22774852800712264,false,false,0,anchor_maneuver_reverse,4,0,FORWARD,
6.266,0.274803583402747,0.017827523744472117,0.15131424175614905,0.015688354886914523,-0.000462076438687418,-0.3232525808236008,0.602463028750452,0.22590096646783792,false,false,0,anchor_maneuver_reverse,4,0,FORWARD,
6.366,0.275994078924043,0.0180090060770963,0.15119499219791604,0.009957970199984392,-0.0015238532879618587,-0.32512927910108075,0.6006745421402531,0.22472867413165765,false,false,0,anchor_maneuver_reverse,4,0,NEUTRAL,
6.466,0.2767497463472385,0.018124090841210964,0.15102409039694725,0.006320686344652134,-0.001760881806013895,-0.327380123929738,0.5863232391113236,0.22398472810627698,false,false,0,anchor_maneuver_reverse,4,0,NEUTRAL,
6.566,0.27722940862585316,0.018197056257691607,0.15085375334266568,0.004011969815649235,-0.0016362879179111648,-0.327614817921205,0.5939422436966262,0.2235125706479005,false,false,0,anchor_maneuver_reverse,4,0,NEUTRAL,
6.666,0.2775338753057701,0.018243320320913498,0.15070490466623818,0.0025465433536816973,-0.0013820767608135618,-0.32875873729647037,0.5920111482659047,0.22321289248786708,false,false,0,anchor_maneuver_reverse,4,0,NEUTRAL,
6.766,0.2777271354709478,0.018272658976228043,0.15058488823481764,0.0016163838089920959,-0.0010685056102222896,-0.3287466763782961,0.5923755490295963,0.22302268129500175,false,false,0,anchor_maneuver_reverse,6,0,NEUTRAL,
6.866,0.2778498067480535,0.018291268031571124,0.1504974770532439,0.0010259776705526951,-0.0007516610939341635,-0.32987942705586304,0.6008925218252112,0.22290194895531973,false,false,0,anchor_maneuver_reverse,6,0,NEUTRAL,
6.966,0.27792767158192255,0.018303073898065434,0.15043775492876957,0.0006512253925193098,-0.0005046260218189749,-0.3301642050414746,0.5821307745572901,0.22282531625276447,false,false,0,anchor_maneuver_reverse,6,0,NEUTRAL,
7.066,0.2779770956159343,0.018310564950717208,0.15039826850725674,0.000413356473570686,-0.00033050257186719605,-0.32051705268818587,0.5965996585567954,0.22277667485612224,false,false,0,anchor_maneuver_reverse,6,0,NEUTRAL,
7.166,0.2780084670120797,0.018315318727107028,0.15037262236225016,0.0002623724077800404,-0.00021353458755067123,-0.3306388430413169,0.597279875816763,0.22274580045065367,false,false,0,anchor_maneuver_reverse,6,0,NEUTRAL,
7.266,0.27802837964603244,0.018318335684506717,0.15035628798846754,0.00016653732254304216,-0.000134770004442775,-0.33771949910321286,0.5987890739110877,0.2227262033637178,false,false,0,anchor_maneuver_reverse,6,0,NEUTRAL,
7.366,0.27804101894664346,0.01832025048137678,0.1503460412792824,0.00010570730373087323,-8.42117506021473e-05,-0.3306265799511148,0.6001417011031591,0.22271376438815962,false,false,0,anchor_maneuver_reverse,6,0,NEUTRAL,
7.466,0.2780490415816854,0.01832146580248848,0.15033950035184548,6.709627542596716e-05,-5.449417752040722e-05,-0.3402445823760161,0.5920253770584061,0.2227058689212302,false,false,0,anchor_maneuver_reverse,6,0,NEUTRAL,
7.566,0.2780541338446389,0.018322237182564385,0.15033537114348827,4.258844958810922e-05,-3.386103007697105e-05,-0.3306837803221315,0.59051151822975,0.22270085738233608,false,false,0,anchor_maneuver_reverse,6,0,NEUTRAL,
7.666,0.2780573660911149,0.01832272679420609,0.15033274252970397,2.7032439979775162e-05,-2.178881429885873e-05,-0.33714334063533213,0.5958752218460933,0.22269767637671592,false,false,0,anchor_maneuver_reverse,6,0,NEUTRAL,
7.766,0.2780594177163665,0.0183230375639362,0.15033108224186884,1.7158474147980587e-05,-1.3664397884256055e-05,-0.3302314651893469,0.5928101195523178,0.2226956572768488,false,false,0,anchor_maneuver_reverse,8,0,NEUTRAL,
7.866,0.27806071995791154,0.018323234818954176,0.15033002079445748,1.0891108435168598e-05,-8.843726983582025e-06,-0.33071131736635934,0.5931522223360313,0.22269437568073222,false,false,0,anchor_maneuver_reverse,8,0,NEUTRAL,
7.966,0.27806154653816056,0.018323360023144213,0.15032933733763607,6.912983166429211e-06,-5.675917360888435e-06,-0.33009189476492357,0.589571775018841,0.2226935622050418,false,false,0,anchor_maneuver_reverse,8,0,NEUTRAL,
8.066,0.2780620711987944,0.018323439494496104,0.15032889996586946,4.387922179253727e-06,-3.6255538235420053e-06,-0.3299933691858325,0.5941596597442114,0.22269304586241004,false,false,0,anchor_maneuver_reverse,8,0,NEUTRAL,
8.166,0.27806240422002515,0.018323489937732737,0.1503286210509558,2.7851740106481475e-06,-2.3096083261617467e-06,-0.3299983024158175,0.598790500803895,0.22269271812094285,false,false,0,anchor_maneuver_reverse,8,0,NEUTRAL,
8.266,0.27806261560073625,0.018323521955841686,0.15032844353958608,1.7678513776443472e-06,-1.469032692042195e-06,-0.3379028203406409,0.5946949794403988,0.22269251009149985,false,false,0,anchor_maneuver_reverse,8,0,NEUTRAL,
8.366,0.27806274977177486,0.01832354227888121,0.15032833255385536,1.1221196526646163e-06,-9.083817670723571e-07,-0.33239721467651284,0.598929725354881,0.2226923780476372,false,false,0,anchor_maneuver_reverse,8,0,NEUTRAL,
8.466,0.2766390850633928,0.018107519541127957,0.15149918935556725,-0.048,0.03903923110675588,-0.33026418122013507,0.5913624611493922,0.2240936870713912,false,false,0,anchor_maneuver_reverse,8,0,REVERSE,
8.566,0.2654155712109282,0.016352008708180953,0.1608069899034212,-0.15297429500907384,0.1257147994562024,-0.35605140513215394,0.5951778826955301,0.23515365703957813,false,false,0,anchor_maneuver_reverse,8,0,REVERSE,
8.666,0.2456787421176004,0.013017070907833064,0.1773224634727421,-0.22715096748388883,0.18778342586836572,-0.4156606636291181,0.6049000803208248,0.2546541700932964,false,false,0,anchor_maneuver_reverse,8,0,REVERSE,
8.766,0.21895110970967818,0.00797877629714637,0.19984842408559916,-0.3011542098706375,0.2493175177105667,-0.47489608523492527,0.6270772917333398,0.2811621233463378,false,false,0,anchor_maneuver_reverse,10,0,REVERSE,
8.866,0.18542472296191034,0.0007919672259679598,0.2281507850849279,-0.3714168064684433,0.3064993390768301,-0.5531592967512083,0.6433844137218409,0.3145762739554238,false,false,0,anchor_maneuver_reverse,10,0,REVERSE,
8.966,0.14520184385970963,-0.009129972397988096,0.2624332778193795,-0.4410599404910407,0.3654855307909625,-0.590665028119375,0.6848052708174234,0.35491560686526297,false,false,0,anchor_maneuver_reverse,10,0,REVERSE,
9.066,0.09943612871498836,-0.02220214490552376,0.3019375879510618,-0.49651643291287056,0.4124200067305153,-0.6,0.6976099777248316,0.40117870110119414,false,false,0,anchor_maneuver_reverse,10,0,REVERSE,
9.166,0.050013489386080315,-0.03853875224379515,0.3452154786904809,-0.534315211207949,0.4444224772416626,-0.6,0.7519217023063205,0.45163380648374835,false,false,0,anchor_maneuver_reverse,10,0,REVERSE,
9.266,-0.001349061461607133,-0.058077635642982677,0.3909505366002366,-0.5583074723832847,0.46474165280028246,-0.6,0.7498002361814383,0.5047017863950091,false,false,0,anchor_maneuver_reverse,10,0,REVERSE,
9.366,-0.053439592349562776,-0.08070953556265349,0.43824493778420864,-0.5735362343239974,0.47763247243736884,-0.6,0.8249263060231493,0.5592936719745625,false,false,0,anchor_maneuver_reverse,10,0,REVERSE,
9.466,-0.10544039664220786,-0.10631525694444637,0.4865283665894512,-0.5832024841431394,0.4858073832310565,-0.6,0.8556202108721355,0.6147040001052845,false,false,0,anchor_maneuver_reverse,10,0,REVERSE,
9.566,-0.1567864723495988,-0.13477326240502338,0.535438933862261,-0.5893380049379237,0.49099075011983634,-0.6,0.8215438750844911,0.670471701506278,false,false,0,anchor_maneuver_reverse,10,0,REVERSE,
9.666,-0.20707498766562127,-0.16596371073174393,0.5847471302205743,-0.5932324434355387,0.49427715772385666,-0.6,0.7436720469382894,0.7262912580103029,false,false,0,anchor_maneuver_reverse,10,0,REVERSE,
9.766,-0.2560075406405464,-0.199769666699467,0.6343074372693192,-0.5957043853812981,0.49636088262431555,-0.58242781037177,0.7119459204606783,0.7819560865154664,false,false,0,anchor_maneuver_reverse,12,0,REVERSE,
9.866,-0.30303441314600227,-0.2358218506758569,0.6836873270225776,-0.5908549360491099,0.4923338852388471,-0.422524041532104,0.6177564290624574,0.836944570418454,false,false,0,anchor_maneuver_reverse,12,0,REVERSE,
9.966,-0.3451561059975669,-0.2714499774134575,0.7296615709663721,-0.5293697907148426,0.44110802678538025,-0.3759377627483441,0.5816778235368502,0.8876789587135302,false,false,0,anchor_maneuver_reverse,12,0,REVERSE,
10.066,-0.3814085628186286,-0.30496042146452956,0.7708014601637053,-0.4733266587305446,0.3944125796209504,-0.3111278338816327,0.5174318442760231,0.9326746020289305,false,false,0,anchor_maneuver_reverse,12,0,REVERSE,
10.166,-0.41203901084798616,-0.3355806155892665,0.8068934008387184,-0.4015711451617425,0.3346220678333886,-0.1671658882176674,0.4858088384090187,0.9718176304574043,false,false,0,anchor_maneuver_reverse,12,0,REVERSE,
10.266,-0.4357571835008572,-0.36092083977982253,0.8358164269689254,-0.31595144159112626,0.2632774924735034,0.04560257575977389,0.4252382807664644,1.0029483331960969,false,false,0,anchor_maneuver_reverse,12,0,REVERSE,
10.366,-0.4518849364941416,-0.3790335176050348,0.8539110606120256,-0.20054588659457104,0.13645126226658644,0.1536646004697329,0.3867180970769838,1.0245737356542486,false,false,0,anchor_maneuver_reverse,12,0,REVERSE,
10.466,-0.4619547496194776,-0.39067712047492964,0.8631375917203644,-0.12729377789024185,0.06848202236800631,0.1543103028803001,0.37059238480851764,1.0382608308021903,false,false,0,anchor_maneuver_reverse,12,0,REVERSE,
10.566,-0.4682924610811141,-0.3981141064368331,0.867647215793311,-0.08079799673143173,0.032588769418798735,0.31654575234806476,0.36903338531835095,1.0469408445229935,false,false,0,anchor_maneuver_reverse,12,0,REVERSE,
10.666,-0.47229874053991,-0.40284864709286955,0.8696949781193816,-0.05128543110285756,0.014064120868239677,0.31827022214128015,0.3488940027814821,1.052450413710808,false,false,0,anchor_maneuver_reverse,12,0,REVERSE,
10.766,-0.47483707857425034,-0.40585771419961775,0.8704951839674556,-0.032552730882036356,0.00484274501764632,0.35244826048546346,0.35189136790559405,1.0559487742966123,false,false,0,anchor_maneuver_reverse,14,0,REVERSE,
10.866,-0.4764472109039073,-0.4077685583470293,0.8706926541135032,-0.020662403826790476,0.000521320932648896,0.3562458464794513,0.34831890391633624,1.0581702853786976,false,false,0,anchor_maneuver_reverse,14,0,REVERSE,
10.966,-0.47746912068006775,-0.4089815248546959,0.8706225598470997,-0.01311518021171496,-0.0012850375069607984,0.3454104739093158,0.3389833400439095,1.0595809405399557,false,false,0,anchor_maneuver_reverse,14,0,REVERSE,
11.066,-0.47811785244568716,-0.4097513643745596,0.8704534449502852,-0.0083246825213404,-0.0018518833297042616,0.3707599577806984,0.34935691880509967,1.0604766446649243,false,false,0,anchor_static_dense,14,0,NEUTRAL,
11.166,-0.4785297140240834,-0.4102399354682604,0.8702655998556917,-0.0052839791724103614,-0.001848614704353699,0.3687262075822277,0.3445618775945619,1.0610453363928691,false,false,0,anchor_static_dense,14,0,NEUTRAL,
11.266,-0.4787911945029808,-0.41055000132963737,0.8700936787831008,-0.003353934017650786,-0.0016165291930273354,0.36138090491022773,0.3487864427499544,1.0614063811888155,false,false,0,anchor_static_dense,14,0,NEUTRAL,
11.366,-0.4789571976007393,-0.4107467845057272,0.8699499011943654,-0.0021288640677256513,-0.0013098734414985311,0.3630252394261097,0.3315108113221895,1.0616355851779307,false,false,0,anchor_static_dense,14,0,NEUTRAL,
11.466,-0.4790625822565568,-0.410871676080545,0.8698404301384053,-0.001351267554758821,-0.0009531027612049616,0.36174029638387345,0.3408078442035438,1.0617810858082346,false,false,0,anchor_static_dense,14,0,NEUTRAL,
11.566,-0.4791294814259219,-0.4109509428217342,0.8697638964623786,-0.0008576987287378052,-0.0006508589876951223,0.3647671264724262,0.34363959528911825,1.0618734476402858,false,false,0,anchor_static_dense,14,0,NEUTRAL,
11.666,-0.47917194812097214,-0.41100125347673744,0.8697126788848963,-0.0005444126196086664,-0.000430204042917958,0.36257193573240803,0.3399140529565584,1.0619320761453952,false,false,0,anchor_static_dense,14,0,NEUTRAL,
11.766,-0.4791989046919237,-0.41103318628897084,0.869679191831632,-0.0003455585165963028,-0.00027936828637048294,0.3732416838817926,0.3405387888370277,1.0619692910723582,false,false,0,anchor_static_dense,16,0,NEUTRAL,
11.866,-0.47921601559282384,-0.41105345471519694,0.8696575768421854,-0.0002193385753586531,-0.0001796380656547675,0.3634745943280248,0.3144311599664461,1.0619929132658013,false,false,0,anchor_static_dense,16,0,NEUTRAL,
