episode_id,term_type,time_sec,steps,collisions,sum_reward
0,collision,9.264999999999999,2,5,-15.776005360637086
1,success,119.912,25,1,-19.557575482166996
2,collision,23.033999999999992,5,3,-4.64965404803579
3,success,119.58700000000002,25,0,-17.120211189364692
4,success,12.992999999999995,3,1,3.1167704178658973
5,success,118.85199999999998,25,1,-18.158186838021074
6,collision,33.90500000000003,7,4,-3.667768972005251
7,success,19.890000000000043,5,1,6.621531842517131
8,success,12.728999999999985,3,1,2.2739373747528644
9,success,14.296999999999969,3,0,8.947928574082349
10,timeout,34.452999999999975,7,0,-12.351735751403325
11,success,14.263000000000034,3,1,5.264518783136157
12,collision,20.85800000000006,5,4,-1.8866895898627059
13,collision,15.759000000000015,4,4,-5.032536735842165
14,timeout,99.98900000000003,20,4,-27.28802377816221
15,success,16.410000000000082,4,2,1.1980551707000036
16,timeout,104.82100000000003,21,0,-16.53798371103146
17,success,28.252000000000066,6,1,4.799451876337915
18,success,16.543000000000006,4,1,6.869695604033956
19,collision,13.008000000000038,3,3,-1.718738153046627
20,success,19.42800000000011,5,1,5.350328076815343
21,timeout,55.44599999999991,11,0,-13.451493482154888
22,collision,18.291999999999916,4,3,-4.252392362402192
23,success,14.912000000000035,4,1,6.9329086758129
24,success,14.233999999999924,3,0,4.984969912541048
25,timeout,34.942999999999984,7,0,-12.178722319392483
26,success,17.16800000000012,4,1,7.050390458692009
27,success,13.180000000000064,3,0,7.971518917982638
28,collision,17.389999999999873,4,3,0.2939726111844667
29,timeout,40.61299999999983,8,0,-12.548542945669041
30,success,14.30099999999993,3,2,2.885930110424198
31,success,27.896999999999935,6,2,3.490459750316518
32,collision,94.15200000000004,21,7,-15.772618924135822
33,success,13.142999999999802,3,2,-0.4328551442644937
34,collision,118.83199999999988,24,11,-46.87009664384758
35,success,15.75,4,0,8.89644916838563
36,collision,117.04700000000003,24,14,-57.17506631770739
37,success,23.723999999999933,5,1,5.64090400426341
38,success,119.79000000000019,24,0,-16.917536397531194
39,success,16.64200000000028,4,1,6.671692919731102
40,success,117.77800000000025,24,0,-16.726163413515398
41,success,18.045000000000073,4,2,0.5772843205063865
42,timeout,65.30699999999979,13,2,-19.029906392548426
43,success,15.721999999999753,4,1,7.106183612151563
44,collision,23.174999999999727,5,3,-0.48733956245648
45,timeout,99.40700000000015,20,0,-15.366076002357008
46,collision,15.93899999999985,4,4,-6.361374533430666
47,success,28.182999999999993,6,1,5.29729049905882
48,success,21.210000000000036,5,1,6.611326351617921
49,collision,17.04399999999987,4,12,-29.273851665954435
50,collision,118.61599999999999,24,16,-63.27129011317389
51,success,15.945000000000164,4,0,9.370895923842273
52,collision,16.89300000000003,4,3,-3.397993478330203
53,success,15.325000000000273,4,0,7.941664524945923
54,timeout,80.08400000000029,16,0,-14.701307543488062
55,success,12.675000000000182,3,0,5.3635362721939215
56,collision,18.057000000000244,4,5,-6.085329463446993
57,timeout,40.56999999999971,8,0,-12.328183409138754
58,collision,35.47499999999991,8,11,-24.82205738848245
59,timeout,45.399999999999636,9,0,-12.649576677369081
60,success,13.797999999999774,3,2,1.9100175547720326
61,timeout,74.66900000000032,15,0,-13.64908700270149
62,success,16.485000000000127,4,1,6.776055789877017
63,success,15.952000000000226,4,1,4.16784194589081
64,success,14.72400000000016,4,2,0.5628010656818141
65,collision,46.21100000000024,10,30,-82.60108934848607
66,success,13.179999999999836,3,1,4.331661901683869
67,collision,27.798999999999978,6,5,-4.632385022733961
68,collision,35.63299999999981,8,10,-21.52913648575988
69,success,13.44900000000007,3,2,1.4176326706860127
70,success,120.28700000000026,24,1,-18.077334948311314
71,collision,31.274000000000342,7,4,-3.4206861771882
72,success,19.452000000000226,4,4,15.137231162307737
73,timeout,44.99900000000025,9,0,-13.06862310055953
74,collision,24.59900000000016,6,4,-3.6240293487053306
75,collision,18.123999999999796,4,12,-30.58085311752569
76,collision,21.81399999999985,5,4,-2.6810629199403806
77,collision,17.472000000000207,4,4,-4.318088486527159
78,success,16.827999999999975,4,1,6.386132009435581
79,timeout,84.11599999999999,17,0,-15.116789438736367
80,collision,19.863000000000284,5,7,-13.144759909776472
81,success,14.10399999999936,3,0,5.6292535230762555
82,timeout,100.20200000000023,20,0,-15.670844538842013
83,success,10.743000000000393,3,2,-1.5816029385051014
84,success,13.006000000000313,3,0,7.7290440753738485
85,collision,118.875,24,3,-25.730063626158454
86,collision,35.36400000000049,8,4,-1.8410260690792306
87,success,13.462000000000444,3,2,1.319541135955327
88,success,15.376999999999498,4,2,3.7422506581613
89,collision,39.427999999999884,9,8,-16.800009591845633
90,collision,13.595000000000255,3,3,-2.9516154048388543
91,timeout,84.79100000000017,17,0,-15.166922045351058
92,success,21.993999999999687,5,2,2.90747139901303
93,timeout,85.46700000000055,17,0,-14.423261746594662
94,collision,23.161000000000058,5,3,0.6105955730947965
95,success,32.465000000000146,8,2,3.2601805734609783
96,collision,18.442000000000007,4,3,-3.628574914009974
97,timeout,30.183999999999287,6,0,-12.111506122144693
98,success,30.4970000000003,7,2,2.3494080537238338
99,timeout,34.832000000000335,7,0,-12.433269560118019
100,success,16.41400000000067,4,0,9.538655695680092
101,success,4.818999999999505,1,0,9.662670000000034
