episode_id,tau,rho,eri_rule,eri_nn,eri_act,api_type,alpha,beta,band,acted_by,dt,progress,collision,reward,done
1,0.11923494935035706,0.021492537313432834,0.2275487863811913,9.999989867210388,9.999989867210388,,,,4,student,0.0,0.0,0,0.0,False
1,0.11923494935035706,0.021492537313432834,0.2275487863811913,9.999989867210388,9.999989867210388,,,,4,student,4.875,6.100001308981737,2,-0.24124869101826363,False
1,0.7205010056495667,0.013930348258706468,0.5419565713852831,9.999989867210388,9.999989867210388,,,,8,student,4.663,7.187779353238551,0,6.861369353238551,False
1,0.4618215262889862,0.013333333333333334,0.3827345723249359,9.999989867210388,9.999989867210388,,,,1,student,4.111000000000001,0.0,0,-10.28777,True
2,0.2196492701768875,0.02228855721393035,0.29222385482716245,9.999989867210388,9.999989867210388,,,,5,student,0.0,0.0,0,0.0,False
2,0.2196492701768875,0.02228855721393035,0.29222385482716245,9.999989867210388,9.999989867210388,,,,5,student,4.893000000000004,6.546649868745403,0,6.204139868745402,False
2,0.849155068397522,0.023880597014925373,0.6785408288010621,9.999989867210388,9.999989867210388,,,,6,student,4.911999999999999,5.596146244163087,0,5.252306244163087,False
2,0.583023726940155,0.012139303482587065,0.4472599962267916,9.999989867210388,9.999989867210388,,,,6,student,4.765999999999998,3.663425960182133,1,0.32980596018213326,False
2,0.39167433977127075,0.013134328358208954,0.33929586048342586,9.999989867210388,9.999989867210388,,,,5,student,4.087000000000003,5.095876296779201,0,-5.1902137032208,True
3,0.2298680692911148,0.02646766169154229,0.32031000196658027,9.999989867210388,9.999989867210388,,,,4,student,0.0,0.0,0,0.0,False
3,0.2298680692911148,0.02646766169154229,0.32031000196658027,9.999989867210388,9.999989867210388,,,,4,student,4.746000000000002,4.8457810530212875,0,4.513561053021287,False
3,0.8516142964363098,0.023880597014925373,0.6800163656243349,9.999989867210388,9.999989867210388,,,,6,student,4.558,1.5328943650078912,0,1.2138343650078913,False
3,0.6750428676605225,0.020895522388059702,0.5576600889562902,9.999989867210388,9.999989867210388,,,,2,student,4.747,2.489679835315071,2,-3.842610164684929,False
3,0.6288378834724426,0.021691542288557214,0.5344247750764839,9.999989867210388,9.999989867210388,,,,6,student,4.646000000000001,5.808148865622191,1,2.482928865622191,False
3,0.5022205114364624,0.008756218905472637,0.3742958962095473,9.999989867210388,9.999989867210388,,,,2,student,4.751000000000005,5.270777725634451,0,4.9382077256344505,False
3,0.26739394664764404,0.022487562189054726,0.3219646747413437,9.999989867210388,9.999989867210388,,,,6,student,1.7349999999999994,1.5945372673018738,0,-8.526912732698126,True
4,0.04421346262097359,0.02427860696517413,0.19768040731492484,9.999989867210388,9.999989867210388,,,,5,student,0.0,0.0,0,0.0,False
4,0.04421346262097359,0.02427860696517413,0.19768040731492484,9.999989867210388,9.999989867210388,,,,5,student,4.763999999999996,8.181921935335943,1,4.848441935335943,False
4,0.6727631688117981,0.018706467661691543,0.5435189826352231,9.999989867210388,9.999989867210388,,,,2,student,4.646000000000001,0.3424340020249055,1,-2.9827859979750944,False
4,0.387960821390152,0.008756218905472637,0.305740082181761,9.999989867210388,9.999989867210388,,,,2,student,4.294000000000011,1.9319579967199978,0,1.631377996719997,False
4,0.3930906355381012,0.01890547263681592,0.3769034274696071,9.999989867210388,9.999989867210388,,,,8,student,4.677999999999997,5.568444275146904,0,5.240984275146904,False
4,0.31274136900901794,0.019502487562189055,0.3322253107765256,9.999989867210388,9.999989867210388,,,,4,student,1.590999999999994,1.5526882221817488,0,-8.55868177781825,True
5,0.05581485107541084,0.02407960199004975,0.20359137757585202,9.999989867210388,9.999989867210388,,,,8,student,0.0,0.0,0,0.0,False
5,0.05581485107541084,0.02407960199004975,0.20359137757585202,9.999989867210388,9.999989867210388,,,,8,student,4.896000000000001,5.599693992700862,2,-0.7430260072991377,False
5,0.6754477024078369,0.012935323383084577,0.508203283032448,9.999989867210388,9.999989867210388,,,,6,student,4.715000000000003,5.049051370412381,0,4.719001370412381,False
5,0.4055714011192322,0.0191044776119403,0.3855744265910216,9.999989867210388,9.999989867210388,,,,9,student,4.778999999999996,4.737646431546066,2,-1.5968835684539338,False
5,0.27659985423088074,0.023880597014925373,0.33500770030107746,9.999989867210388,9.999989867210388,,,,6,student,1.933000000000007,1.8284533782943249,0,-8.306856621705675,True
6,0.06244441866874695,0.021890547263681594,0.1956978361199773,9.999989867210388,9.999989867210388,,,,0,student,0.0,0.0,0,0.0,False
6,0.06244441866874695,0.021890547263681594,0.1956978361199773,9.999989867210388,9.999989867210388,,,,0,student,4.747,8.397845571828663,1,5.0655555718286625,False
6,0.6612614393234253,0.01691542288557214,0.5256779911698143,9.999989867210388,9.999989867210388,,,,2,student,4.677999999999997,3.6614359611505796,0,3.3339759611505797,False
6,0.3642958104610443,0.01472636815920398,0.3335008397181545,9.999989867210388,9.999989867210388,,,,8,student,4.2169999999999845,5.805365986975271,0,-4.4898240130247276,True
7,0.22427335381507874,0.02427860696517413,0.3057163420313879,9.999989867210388,9.999989867210388,,,,4,student,0.0,0.0,0,0.0,False
7,0.22427335381507874,0.02427860696517413,0.3057163420313879,9.999989867210388,9.999989867210388,,,,4,student,4.707999999999998,5.0506588543945625,0,4.721098854394563,False
7,0.8266723155975342,0.023880597014925373,0.6650511771210695,9.999989867210388,9.999989867210388,,,,2,student,5.009999999999991,6.506912486314398,1,3.1562124863143985,False
7,0.6426594257354736,0.014925373134328358,0.5018208556912996,9.999989867210388,9.999989867210388,,,,0,student,4.6510000000000105,5.353127263930212,0,5.027557263930211,False
7,0.3769148290157318,0.017313432835820895,0.35754021940901193,9.999989867210388,9.999989867210388,,,,6,student,3.532999999999987,4.3792982584975855,0,-5.868011741502413,True
8,0.1628706455230713,0.02228855721393035,0.25815668003487274,9.999989867210388,9.999989867210388,,,,9,student,0.0,0.0,0,0.0,False
8,0.1628706455230713,0.02228855721393035,0.25815668003487274,9.999989867210388,9.999989867210388,,,,9,student,4.866000000000014,6.946211335271029,0,6.605591335271027,False
8,0.7956529855728149,0.01791044776119403,0.6124462637654199,9.999989867210388,9.999989867210388,,,,4,student,4.711999999999989,6.678961038908002,0,6.349121038908003,False
8,0.5234420895576477,0.00855721393034826,0.385528529073284,9.999989867210388,9.999989867210388,,,,9,student,4.5260000000000105,5.95900077169456,0,5.64218077169456,False
8,0.2663344740867615,0.03303482587064677,0.37269688278722835,9.999989867210388,9.999989867210388,,,,8,student,0.3089999999999975,0.4611959215763657,0,-9.560434078423635,True
9,0.8761953711509705,0.02009950248756219,0.673780995234676,9.999989867210388,9.999989867210388,,,,6,student,0.0,0.0,0,0.0,False
9,0.8761953711509705,0.02009950248756219,0.673780995234676,9.999989867210388,9.999989867210388,,,,6,student,4.922999999999973,0.09792305738705309,2,-6.246686942612945,False
9,0.8370566368103027,0.02845771144278607,0.6943589308832437,9.999989867210388,9.999989867210388,,,,5,student,4.730000000000018,0.41320697718022004,0,0.08210697718021875,False
9,0.8266292810440063,0.021492537313432834,0.6519853853973808,9.999989867210388,9.999989867210388,,,,6,student,4.847000000000008,3.8658332329325376,3,-5.4734567670674625,False
9,0.7881126403808594,0.024875621890547265,0.6471408237127789,9.999989867210388,9.999989867210388,,,,5,student,4.686999999999983,1.9700924300350486,7,-19.35799756996495,False
9,0.6277888417243958,0.012139303482587065,0.474119065097336,9.999989867210388,9.999989867210388,,,,0,student,4.765999999999991,5.596509178342009,0,5.262889178342009,False
9,0.5632029175758362,0.007960199004975124,0.4048426603172,9.999989867210388,9.999989867210388,,,,7,student,4.6200000000000045,5.521403990920437,0,5.198003990920436,False
9,0.3316175043582916,0.01711442786069652,0.32912955398834043,9.999989867210388,9.999989867210388,,,,4,student,2.4950000000000045,2.866427623818466,0,-7.308222376181535,True
10,0.08774692565202713,0.022487562189054726,0.21417646214397357,9.999989867210388,9.999989867210388,,,,2,student,0.0,0.0,0,0.0,False
10,0.08774692565202713,0.022487562189054726,0.21417646214397357,9.999989867210388,9.999989867210388,,,,2,student,4.616000000000014,6.076667455565664,1,2.7535474555656627,False
