episode_id,term_type,time_sec,steps,collisions,sum_reward
0,success,28.464,7,2,-17.957326425932973
1,collision,19.588,5,5,-26.025463227053137
2,collision,15.531999999999996,4,3,-20.08724
3,timeout,61.55599999999998,14,0,-13.68360681060127
4,success,18.570999999999998,5,2,-17.299970000000002
5,success,16.52000000000001,4,2,-17.1564
6,collision,40.744999999999976,10,12,-48.2261302559006
7,success,12.390999999999963,3,2,-16.867369999999998
8,success,13.073999999999955,3,2,-16.915179999999996
9,collision,17.916999999999973,5,4,-23.228365718039246
10,success,8.680999999999983,2,1,-13.607669999999999
11,collision,19.81400000000002,5,5,-26.38698
12,success,10.278999999999996,3,1,-13.719529999999999
13,collision,24.00200000000001,6,8,-35.680139999999994
14,collision,15.485000000000014,4,3,-20.08395
15,success,15.700999999999965,4,1,-14.099069999999998
16,timeout,30.686000000000035,7,4,-24.148020000000002
17,timeout,79.15000000000003,18,2,-20.89320504493813
18,success,12.47199999999998,3,1,-13.87304
19,success,17.711000000000013,5,2,-17.23977
20,collision,22.614000000000033,6,11,-44.582980000000006
21,collision,23.324999999999932,6,5,-26.144753741788858
22,timeout,88.26400000000001,20,0,-15.46838626525203
23,success,15.335000000000036,4,1,-14.073450000000003
24,timeout,70.51400000000001,16,0,-14.148772274044052
25,success,24.331999999999994,6,2,-17.70324
26,timeout,71.28000000000009,16,1,-17.480919805840855
27,collision,14.64799999999991,4,3,-20.025359999999992
28,success,10.910000000000082,3,2,-16.763700000000007
29,collision,19.69900000000007,5,4,-23.34551131231145
30,success,12.997000000000071,3,2,-16.909790000000005
31,collision,17.863999999999805,5,4,-22.95533874114152
32,collision,9.815999999999804,3,3,-19.687119999999986
33,success,10.615000000000009,3,1,-13.743050000000002
34,timeout,70.30999999999995,16,0,-14.281520191691781
35,success,19.298000000000002,5,0,-11.35086
36,collision,12.326999999999998,3,3,-19.86289
37,success,12.095000000000027,3,2,-16.846650000000004
38,success,13.101999999999862,3,1,-13.91713999999999
39,collision,20.99499999999989,5,5,-23.218509667106268
40,collision,13.63799999999992,4,4,-22.954659999999997
41,collision,29.730999999999995,7,6,-28.056687998269652
42,collision,21.932999999999993,6,22,-76.49268969491644
43,success,11.593000000000075,3,1,-13.811510000000006
44,success,14.73700000000008,4,2,-17.03159000000001
45,collision,12.34900000000016,3,4,-22.864430000000013
46,success,24.83400000000006,6,1,-14.648732999777561
47,success,10.427000000000135,3,2,-16.72989000000001
48,success,28.942000000000007,7,2,-17.1095177529605
49,collision,37.05399999999986,9,16,-60.337624578099714
50,success,11.478999999999814,3,0,-10.803529999999986
51,timeout,31.27800000000002,7,5,-27.157031331323658
52,collision,15.254000000000133,4,4,-23.06778000000001
53,timeout,66.10699999999997,15,0,-14.013535367212423
54,collision,119.76999999999998,28,13,-51.87699483475248
55,collision,116.4190000000001,27,12,-48.45326396047392
56,collision,118.62199999999984,28,17,-62.20366192658397
57,collision,116.35699999999997,27,30,-100.66296252756402
58,collision,119.09799999999996,27,17,-62.511776175937136
59,collision,119.81399999999985,28,15,-56.34482076825843
60,collision,117.98999999999978,27,10,-42.79617474208027
61,collision,120.0640000000003,28,22,-77.4327235049319
62,collision,118.39100000000008,28,21,-73.29560815204097
63,collision,116.22000000000025,27,32,-107.98778568045537
64,collision,119.42800000000034,28,7,-31.59215728088342
65,collision,116.88799999999992,27,13,-50.496771506416316
66,collision,119.8409999999999,28,8,-36.91270877787008
67,collision,117.01399999999967,27,12,-48.497310962976805
68,timeout,109.70500000000038,25,21,-77.39096886236774
69,collision,116.6289999999999,27,14,-53.29211421800285
70,collision,118.32799999999997,27,12,-49.11383873634598
71,collision,119.78399999999965,28,10,-43.63107968036159
72,collision,117.37599999999975,27,11,-43.94274306023359
73,collision,119.21500000000015,27,55,-176.81809815873316
74,collision,120.49000000000069,28,13,-50.1677865189688
75,collision,117.62299999999959,27,12,-48.48656065608054
76,collision,120.21399999999994,28,12,-47.5468169448586
77,collision,118.03700000000026,27,7,-35.77309765337464
78,collision,119.69200000000001,28,9,-38.9085229131201
79,collision,117.70100000000002,27,10,-41.49024225264567
80,timeout,103.28800000000047,23,11,-46.91396977403854
81,timeout,39.603000000000065,9,3,-21.652564936800246
82,collision,116.6220000000003,27,30,-100.925535255466
83,timeout,99.70499999999993,22,16,-64.33140429081566
84,collision,118.50700000000052,27,15,-55.183689064472674
85,collision,119.66899999999987,27,21,-75.00816310902349
86,collision,120.41900000000078,28,23,-82.56992113424971
87,collision,117.26899999999932,27,5,-27.200184166200085
88,collision,118.65800000000036,27,9,-40.08934798834008
89,collision,120.46399999999994,28,9,-38.386947884121966
90,collision,118.2430000000004,27,14,-51.706989957968204
91,collision,119.86799999999948,28,19,-68.64034013690643
92,collision,117.41899999999987,27,24,-82.25666672009251
93,collision,119.4409999999998,28,16,-58.90214723549069
94,collision,118.07499999999982,27,15,-57.277798101709294
95,collision,119.81200000000081,28,20,-73.58750553108301
96,collision,117.07600000000002,27,49,-157.5899320533237
97,collision,119.35100000000057,28,9,-39.97553745667373
98,collision,117.07999999999993,27,10,-43.13262396332109
99,collision,118.73899999999958,28,28,-94.71748102622756
100,collision,116.23599999999988,27,15,-58.21031074740881
101,timeout,421.70600000000013,96,60,-194.2439538215206
