run_id,episode_id,algorithm,scene_id,scene_split,training_seed,seed,config_version,git_commit,git_dirty,submodule_commits_json,policy_checkpoint_sha256,scenario_manifest_sha256,localization_mode,success,collision,terminated,truncated,termination_reason,path_length,navigation_time,path_efficiency,smoothness,linear_acc_rms,angular_acc_rms,min_obstacle_distance,near_collision_time_ratio,parameter_adjustment_count,parameter_total_variation,projection_intervention_count,safety_filter_intervention_count,safety_fallback_count,fallback_duration,fallback_recovery_count,planner_failure_count,candidate_parameter_violation_count,semantic_direction_consistency,inference_latency_mean,parameter_write_latency_mean,parameter_activation_latency_mean,operator_intervention_count,bag_uri,notes
t12_old_full_safety_seed101,t12_old_full_safety_seed101-episode-000001,RL-TEB-Semantic-Eta,t12-clear-straight,test_id,101,401,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},c9292199b4bacbc25d08732f4a9d7703138d47a27563b0fa9580b574d326c5d5,f25af6aa84b8222aa93dd32848bb11e308fb4f303dfbc93715679ed67550f10e,gazebo,true,false,true,false,goal,3.05174755114701,3.65,0.9987278352930214,0.18000113845378102,,,30.0,0.0,4,0.11006030291021143,0,0,0,0.0,0,0,0,,1.8931854974653106,25.500000000000078,44.5000000000001,0,,T11 test phase; undiscounted_return=20.1023436
t12_old_full_safety_seed101,t12_old_full_safety_seed101-episode-000002,RL-TEB-Semantic-Eta,t12-clear-left,test_id,101,401,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},c9292199b4bacbc25d08732f4a9d7703138d47a27563b0fa9580b574d326c5d5,f25af6aa84b8222aa93dd32848bb11e308fb4f303dfbc93715679ed67550f10e,gazebo,true,false,true,false,goal,3.9983121137813167,4.647999999999999,0.9626051656912983,0.20719146288162305,,,30.0,0.0,6,0.6101528623212711,1,0,0,0.0,0,0,1,,1.8517064963816665,26.666666666666984,61.66666666666699,0,,T11 test phase; undiscounted_return=23.6924442
t12_old_full_safety_seed101,t12_old_full_safety_seed101-episode-000003,RL-TEB-Semantic-Eta,t12-clear-right,test_id,101,401,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},c9292199b4bacbc25d08732f4a9d7703138d47a27563b0fa9580b574d326c5d5,f25af6aa84b8222aa93dd32848bb11e308fb4f303dfbc93715679ed67550f10e,gazebo,true,false,true,false,goal,4.061688127029675,4.357999999999999,0.9670186427208354,0.13177919569364796,,,30.0,0.0,6,0.4558048656689949,3,0,0,0.0,0,0,3,,1.6356758351321332,22.66666666666684,79.33333333333348,0,,T11 test phase; undiscounted_return=24.1244637
t12_old_full_safety_seed101,t12_old_full_safety_seed101-episode-000004,RL-TEB-Semantic-Eta,t12-obstacle-center,test_id,101,401,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},c9292199b4bacbc25d08732f4a9d7703138d47a27563b0fa9580b574d326c5d5,f25af6aa84b8222aa93dd32848bb11e308fb4f303dfbc93715679ed67550f10e,gazebo,false,false,true,false,emergency_stop,0.3572527812614948,0.7240000000000002,14.329444486203187,0.13224383634503775,,,1.4256769054350136,0.0,2,0.27122623869931,0,1,0,0.0,0,0,0,,2.563068992458284,14.000000000001123,19.000000000000128,0,,T11 test phase; undiscounted_return=1.11728423
t12_old_full_safety_seed101,t12_old_full_safety_seed101-episode-000005,RL-TEB-Semantic-Eta,t12-obstacle-left,test_id,101,401,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},c9292199b4bacbc25d08732f4a9d7703138d47a27563b0fa9580b574d326c5d5,f25af6aa84b8222aa93dd32848bb11e308fb4f303dfbc93715679ed67550f10e,gazebo,false,false,true,false,emergency_stop,0.5409785103155667,0.7319999999999993,9.84781365387237,0.13176912918257286,,,1.0988024144538109,0.0,2,0.23201217261238394,1,1,0,0.0,0,0,1,,1.8670004938030615,16.000000000000014,23.999999999999133,0,,T11 test phase; undiscounted_return=1.93027105
t12_old_full_safety_seed101,t12_old_full_safety_seed101-episode-000006,RL-TEB-Semantic-Eta,t12-obstacle-right,test_id,101,401,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},c9292199b4bacbc25d08732f4a9d7703138d47a27563b0fa9580b574d326c5d5,f25af6aa84b8222aa93dd32848bb11e308fb4f303dfbc93715679ed67550f10e,gazebo,false,false,true,false,emergency_stop,0.5243100731074395,0.718,10.205807676469716,0.11633737519996123,,,1.4586570817306916,0.0,2,0.2884066212925326,1,1,0,0.0,0,0,1,,1.7238375003216788,12.9999999999999,24.99999999999858,0,,T11 test phase; undiscounted_return=1.62780682
t12_old_full_safety_seed101,t12_old_full_safety_seed101-episode-000007,RL-TEB-Semantic-Eta,t12-corridor-standard,test_id,101,401,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},c9292199b4bacbc25d08732f4a9d7703138d47a27563b0fa9580b574d326c5d5,f25af6aa84b8222aa93dd32848bb11e308fb4f303dfbc93715679ed67550f10e,gazebo,false,false,true,false,emergency_stop,0.024876320174279494,0.17800000000000082,204.71200220416821,0.0,,,0.5582395679879263,0.0,1,0.0,0,1,0,0.0,0,0,0,,1.9686900050146505,0.0,0.0,0,,T11 test phase; undiscounted_return=0
t12_old_full_safety_seed101,t12_old_full_safety_seed101-episode-000008,RL-TEB-Semantic-Eta,t12-long-turn,test_ood,101,401,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},c9292199b4bacbc25d08732f4a9d7703138d47a27563b0fa9580b574d326c5d5,f25af6aa84b8222aa93dd32848bb11e308fb4f303dfbc93715679ed67550f10e,gazebo,true,false,true,false,goal,5.613073118894165,6.059999999999999,0.9647229428277215,0.23629401662799146,,,30.0,0.0,8,0.7207147031390687,0,0,0,0.0,0,0,0,,1.6331468723365106,23.499999999999854,59.000000000000156,0,,T11 test phase; undiscounted_return=29.9093112
t12_old_full_safety_seed101,t12_old_full_safety_seed101-episode-000009,RL-TEB-Semantic-Eta,t12-obstacle-offset-long,test_ood,101,401,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},c9292199b4bacbc25d08732f4a9d7703138d47a27563b0fa9580b574d326c5d5,f25af6aa84b8222aa93dd32848bb11e308fb4f303dfbc93715679ed67550f10e,gazebo,false,false,true,false,emergency_stop,0.6159406503148194,0.7319999999999993,9.474986788094503,0.1616129142390269,,,1.4186816153768045,0.0,2,0.3895363667699614,1,1,0,0.0,0,0,1,,1.8494629985070787,10.999999999999233,25.9999999999998,0,,T11 test phase; undiscounted_return=2.23598927
t12_old_full_safety_seed101,t12_old_full_safety_seed101-episode-000010,RL-TEB-Semantic-Eta,t12-corridor-narrow,test_ood,101,401,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},c9292199b4bacbc25d08732f4a9d7703138d47a27563b0fa9580b574d326c5d5,f25af6aa84b8222aa93dd32848bb11e308fb4f303dfbc93715679ed67550f10e,gazebo,false,false,true,false,emergency_stop,0.02923367603604543,0.11000000000000654,169.9087779356803,0.0,,,0.3497438665053508,0.0,1,0.0,0,1,0,0.0,0,0,0,,1.6339930007234216,0.0,0.0,0,,T11 test phase; undiscounted_return=0
