episode_id,tau,rho,eri_rule,eri_nn,eri_act,api_type,alpha,beta,band,acted_by,dt,progress,collision,reward,done
1,0.24658319354057312,0.029850746268656716,0.34662957369494984,9.999989867210388,0.34662957369494984,,,,1,teacher,0.0,0.0,0,0.0,False
1,0.24658319354057312,0.029850746268656716,0.34662957369494984,9.999989867210388,0.34662957369494984,,,,1,teacher,5.179999999999998,6.121554637050572,0,5.758954637050572,False
1,0.8267234563827515,0.02228855721393035,0.6564683665506809,9.999989867210388,0.6564683665506809,,,,0,teacher,4.813000000000002,0.25719406838863534,1,-3.0797159316113647,False
1,0.5954845547676086,0.013930348258706468,0.46694670085610834,9.999989867210388,0.46694670085610834,,,,0,teacher,4.466999999999999,5.41333655980347,2,-0.8993534401965295,False
1,0.6064001321792603,0.014925373134328358,0.4800652795575716,9.999989867210388,0.4800652795575716,,,,1,teacher,4.725999999999999,6.270755749037143,0,5.939935749037143,False
1,0.35475069284439087,0.020895522388059702,0.3654847840666112,9.999989867210388,0.3654847840666112,,,,8,teacher,2.308,2.8879880305795345,0,-7.273571969420466,True
2,0.10904684662818909,0.02109452736318408,0.21919210993534455,9.999989867210388,0.21919210993534455,,,,1,teacher,0.0,0.0,0,0.0,False
2,0.10904684662818909,0.02109452736318408,0.21919210993534455,9.999989867210388,0.21919210993534455,,,,1,teacher,5.018000000000001,7.361189271502596,0,7.009929271502596,False
2,0.6905588507652283,0.011343283582089553,0.5061907500964598,9.999989867210388,0.5061907500964598,,,,1,teacher,5.283000000000001,1.1693764524520507,3,-8.200433547547949,False
2,0.4090193808078766,0.0,0.24541162848472595,9.999989867210388,0.24541162848472595,,,,1,teacher,5.403999999999996,1.7763568394002505e-15,0,-0.378279999999998,False
2,0.39272648096084595,0.0,0.23563588857650755,9.999989867210388,0.23563588857650755,,,,1,teacher,5.540000000000006,0.0,0,-0.3878000000000005,False
2,0.39272648096084595,0.0,0.23563588857650755,9.999989867210388,0.23563588857650755,,,,0,teacher,5.560000000000002,0.0,0,-0.3892000000000002,False
2,0.39272648096084595,0.0,0.23563588857650755,9.999989867210388,0.23563588857650755,,,,0,teacher,5.2479999999999905,0.0,0,-0.36735999999999935,False
2,0.39272648096084595,0.0,0.23563588857650755,9.999989867210388,0.23563588857650755,,,,1,teacher,5.442999999999998,1.7763568394002505e-15,0,-0.38100999999999813,False
2,0.39272648096084595,0.0,0.23563588857650755,9.999989867210388,0.23563588857650755,,,,2,teacher,5.551000000000002,0.0,0,-10.38857,True
3,0.8789383172988892,0.020497512437810946,0.6777225208283496,9.999989867210388,0.6777225208283496,,,,0,teacher,0.0,0.0,0,0.0,False
3,0.8789383172988892,0.020497512437810946,0.6777225208283496,9.999989867210388,0.6777225208283496,,,,0,teacher,4.649000000000001,6.2945441893241,1,2.9691141893240998,False
3,0.6688410639762878,0.01691542288557214,0.5302257659615318,9.999989867210388,0.5302257659615318,,,,3,teacher,4.798999999999978,3.3068101459035146,1,-0.029119854096483877,False
3,0.39412370324134827,0.01711442786069652,0.3666332733181744,9.999989867210388,0.3666332733181744,,,,0,teacher,4.743000000000023,6.551568916313154,1,3.2195589163131526,False
3,0.27706968784332275,0.030845771144278607,0.36947648068243083,9.999989867210388,0.36947648068243083,,,,0,teacher,0.042999999999977945,0.0769167954527612,0,-9.926093204547238,True
4,0.8660728931427002,0.020497512437810946,0.6700032663346362,9.999989867210388,9.999989867210388,,,,4,student,0.0,0.0,0,0.0,False
4,0.8660728931427002,0.020497512437810946,0.6700032663346362,9.999989867210388,9.999989867210388,,,,4,student,4.865000000000009,1.094929174459434,3,-8.245620825540566,False
4,0.8211073279380798,0.02447761194029851,0.664861794955242,9.999989867210388,0.664861794955242,,,,2,teacher,4.805999999999983,8.018089023038575,3,-1.3183309769614233,False
4,0.7066705822944641,0.01771144278606965,0.5578413562609189,9.999989867210388,0.5578413562609189,,,,1,teacher,4.723000000000013,3.3643118104948115,1,0.03370181049481058,False
4,0.4282242953777313,0.015323383084577114,0.3757456629855016,9.999989867210388,0.3757456629855016,,,,2,teacher,4.8659999999999854,4.826311722626741,1,1.4856917226267417,False
4,0.31680622696876526,0.018109452736318407,0.32634812352821657,9.999989867210388,0.32634812352821657,,,,0,teacher,2.430000000000007,3.021407661287059,0,-7.148692338712942,True
5,0.09045600146055222,0.02208955223880597,0.21360886066093668,9.999989867210388,0.21360886066093668,,,,1,teacher,0.0,0.0,0,0.0,False
5,0.09045600146055222,0.02208955223880597,0.21360886066093668,9.999989867210388,0.21360886066093668,,,,1,teacher,4.914999999999992,8.62917292552639,1,5.285122925526391,False
5,0.6793067455291748,0.018706467661691543,0.5474451286656491,9.999989867210388,0.5474451286656491,,,,3,teacher,4.760999999999996,4.276878426738225,0,3.9436084267382254,False
5,0.3814310133457184,0.01253731343283582,0.32906138041011346,9.999989867210388,0.32906138041011346,,,,0,teacher,3.7309999999999945,5.276374564015589,0,-4.984795435984411,True
6,0.20043174922466278,0.02228855721393035,0.28069334225582765,9.999989867210388,0.28069334225582765,,,,0,teacher,0.0,0.0,0,0.0,False
6,0.20043174922466278,0.02228855721393035,0.28069334225582765,9.999989867210388,0.28069334225582765,,,,0,teacher,4.730000000000018,5.214959023018157,0,4.8838590230181556,False
6,0.813551127910614,0.022487562189054726,0.6496589834991257,9.999989867210388,9.999989867210388,,,,1,student,4.717999999999989,5.860562073325724,1,2.530302073325725,False
6,0.6178858876228333,0.013333333333333334,0.4763731891252441,9.999989867210388,0.4763731891252441,,,,1,teacher,4.776999999999987,0.862528778550681,2,-5.471861221449318,False
