stamp_s,x_m,y_m,yaw_rad,linear_velocity_mps,angular_velocity_radps,commanded_speed_mps,clearance_m,goal_distance_m,collision,goal_reached,contact_count,topology_id,global_replan_count,recovery_count,gear,predicted_ttc_s
4.798,0.0,0.0,0.0,0.0,0.0,0.0,0.45780085911087237,10.0,false,false,0,anchor_corridor,0,0,NEUTRAL,
4.898,0.0,0.0,0.0,0.0,0.0,0.0,0.45590087301328314,10.0,false,false,0,anchor_corridor,2,0,NEUTRAL,
4.998,0.0,0.0,0.0,0.0,0.0,0.3136068926478672,0.46760908902838166,10.0,false,false,0,anchor_corridor,2,0,NEUTRAL,
5.098,0.004704748391197083,-2.0454306949117283e-08,-1.6902904842645877e-05,0.09215637084182672,-0.0004279423654723446,0.30424943246897806,0.45473141088360797,9.995295251608804,false,false,0,anchor_corridor,2,0,FORWARD,
5.198,0.0188492823536481,-1.3480556294349164e-06,-0.0002606092624787357,0.16962624204967955,-0.003910968159023066,0.39017249148630767,0.462667847939278,9.981150717646443,false,false,0,anchor_corridor,2,0,FORWARD,
5.298,0.04093723743172234,-2.1566802038753997e-05,-0.0024015428110111046,0.2501837549081922,-0.0340512992223292,0.4316137804163048,0.4532057568162652,9.95906276259163,false,false,0,anchor_corridor,2,0,FORWARD,
5.398,0.07017167654142836,-0.00013720729800450142,-0.006253742775489617,0.3164535357370415,-0.04099321353121974,0.48861416234559396,0.44340043244765676,9.929828324406516,false,false,0,anchor_corridor,2,0,FORWARD,
5.498,0.10581680728316065,-0.00041687561690676876,-0.009977541652903467,0.3793375427295664,-0.03466546564498756,0.5618131854531085,0.46148532468784664,9.894183201499033,false,false,0,anchor_corridor,2,0,FORWARD,
5.598,0.14798853479828153,-0.0008872323664087057,-0.012544696684591879,0.4459892494469411,-0.02000372438472873,0.58599489814758,0.46054523489668353,9.852011505152,false,false,0,anchor_corridor,2,0,FORWARD,
5.698,0.1958369389657301,-0.001517580346271054,-0.013880657318736474,0.49712821405992536,-0.00938452287460537,0.642455071306247,0.4518334305791399,9.804163178486933,false,false,0,anchor_corridor,2,0,FORWARD,
5.798,0.24850943335058784,-0.0022553224314831324,-0.013762864681142229,0.5468002039177551,0.009422430798713237,0.6819239779373024,0.4530907212667867,9.751490827454628,false,false,0,anchor_corridor,2,0,FORWARD,
