episode_id,tau,rho,eri_rule,eri_nn,eri_act,api_type,alpha,beta,band,acted_by,dt,progress,collision,reward,done
0,0.17250500619411469,0.6102819237147595,0.24097178072412215,3.246804177761078,0.24097178072412215,,,,0,teacher,0.0,0.0,0,0.0,False
0,0.17250500619411469,0.6102819237147595,0.24097178072412215,3.246804177761078,0.24097178072412215,,,,0,teacher,4.800000000000001,0.0,3,-9.336,False
0,0.23682454228401184,0.27197346600331673,0.21053669256933916,0.5351122841238976,0.21053669256933916,,,,0,teacher,4.619,0.0,0,-0.32333,False
0,0.5170100927352905,0.6567164179104479,0.45595295790074386,4.8587387800216675,0.45595295790074386,,,,8,teacher,3.2330000000000005,0.0,0,-10.22631,True
1,0.6535894274711609,0.7694859038142621,0.5569341205756827,0.6118800491094589,0.5569341205756827,,,,3,teacher,0.0,0.0,0,0.0,False
1,0.6535894274711609,0.7694859038142621,0.5569341205756827,0.6118800491094589,0.5569341205756827,,,,3,teacher,4.527999999999999,3.440625446310647,0,3.123665446310647,False
1,0.26760220527648926,0.4444444444444445,0.2662029797174377,2.5193816423416138,2.5193816423416138,,,,2,student,4.600000000000001,0.0,0,-0.3220000000000001,False
1,0.22617682814598083,0.351575456053068,0.22186792327355953,2.5285765528678894,0.22186792327355953,,,,1,teacher,4.664999999999999,0.0,0,-0.32654999999999995,False
1,0.49594447016716003,0.8225538971807629,0.47080437627525956,1.5854932367801666,1.5854932367801666,,,,1,student,2.5500000000000043,0.0,1,-13.1785,True
2,0.6770246028900146,0.6965174129353234,0.5588491300939855,1.9892951846122742,0.5588491300939855,,,,0,teacher,0.0,0.0,0,0.0,False
2,0.6770246028900146,0.6965174129353234,0.5588491300939855,1.9892951846122742,0.5588491300939855,,,,0,teacher,4.6469999999999985,0.10318411873093769,0,-0.22210588126906222,False
2,0.22616951167583466,0.5240464344941957,0.2570751145040891,0.040566716343164444,0.040566716343164444,,,,0,student,4.858000000000004,0.0,1,-3.3400600000000003,False
2,0.2972826063632965,0.31840796019900497,0.25726620719764315,3.630646765232086,3.630646765232086,,,,5,student,4.687999999999995,0.0,0,-0.3281599999999997,False
2,0.540915846824646,1.0,0.5383001450169573,1.9480524957180023,1.9480524957180023,,,,6,student,0.19899999999999807,0.0,0,-10.01393,True
3,0.40576180815696716,0.6766169154228856,0.3926713633728064,1.170210987329483,0.3926713633728064,,,,2,teacher,0.0,0.0,0,0.0,False
3,0.40576180815696716,0.6766169154228856,0.3926713633728064,1.170210987329483,0.3926713633728064,,,,2,teacher,4.719000000000008,0.24829643287084924,4,-12.082033567129152,False
3,0.15612131357192993,0.4643449419568823,0.2033287561387011,2.1403907239437103,0.2033287561387011,,,,3,teacher,4.512999999999991,0.0,0,-0.3159099999999994,False
3,0.25421565771102905,0.33167495854063017,0.23435207836449756,5.378680229187012,0.23435207836449756,,,,0,teacher,4.676000000000002,0.0,0,-0.32732000000000017,False
3,0.5257636904716492,1.0,0.5367253330472386,4.891197681427002,0.5367253330472386,,,,1,teacher,0.29300000000000637,0.0,0,-10.02051,True
4,0.379102885723114,0.888888888888889,0.4108446455424338,2.789841592311859,0.4108446455424338,,,,1,teacher,0.0,0.0,0,0.0,False
4,0.379102885723114,0.888888888888889,0.4108446455424338,2.789841592311859,0.4108446455424338,,,,1,teacher,4.566999999999993,0.11089718714407404,0,-0.2087928128559255,False
4,0.341767281293869,0.8623548922056384,0.3844408305640719,2.0023049414157867,0.3844408305640719,,,,1,teacher,4.652000000000001,0.987621059501592,0,0.6619810595015918,False
4,0.31916216015815735,0.8955223880597015,0.37586942578933435,0.5476801469922066,0.37586942578933435,,,,1,teacher,4.558000000000007,3.1405891574916343,1,-0.1784708425083661,False
4,0.2805368900299072,0.6434494195688225,0.31173085945851997,2.1943125128746033,0.31173085945851997,,,,3,teacher,4.6769999999999925,0.0,0,-0.3273899999999995,False
4,0.17861376702785492,0.37810945273631846,0.19902369985403573,2.418925166130066,0.19902369985403573,,,,1,teacher,4.472999999999999,0.0,0,-0.31310999999999994,False
4,0.4416288435459137,0.802653399668325,0.4350797730581537,0.9991155564785004,0.4350797730581537,,,,2,teacher,4.765000000000001,0.0,0,-0.33355000000000007,False
4,0.5049417018890381,1.0,0.5106516392906656,1.741344928741455,0.5106516392906656,,,,3,teacher,1.0190000000000055,0.0,0,-10.07133,True
5,0.4085213840007782,0.6500829187396352,0.3896933197715818,1.0739082843065262,0.3896933197715818,,,,3,teacher,0.0,0.0,0,0.0,False
5,0.4085213840007782,0.6500829187396352,0.3896933197715818,1.0739082843065262,0.3896933197715818,,,,3,teacher,4.593999999999994,0.0,0,-0.32157999999999964,False
5,0.14940910041332245,0.4444444444444445,0.19528711679953764,1.4724528789520264,0.19528711679953764,,,,0,teacher,4.682999999999993,0.0,0,-0.32780999999999955,False
5,0.46554678678512573,0.7761194029850746,0.4451827027288104,0.06863561924546957,0.4451827027288104,,,,2,teacher,1.4950000000000045,0.0,0,-10.10465,True
6,0.6894030570983887,0.6898839137645107,0.5651413867073409,0.5775725468993187,0.5651413867073409,,,,1,teacher,0.0,0.0,0,0.0,False
6,0.6894030570983887,0.6898839137645107,0.5651413867073409,0.5775725468993187,0.5651413867073409,,,,1,teacher,4.679999999999978,0.0,1,-3.3275999999999986,False
