episode_id,term_type,time_sec,steps,collisions,sum_reward
0,collision,12.652000000000001,3,3,-19.885640000000002
1,success,16.343000000000004,4,1,-10.703384553689354
2,success,14.391999999999996,4,1,-13.904255881269062
3,collision,14.201000000000008,4,4,-22.74577356712915
4,success,28.711,7,1,-10.7706625958627
5,success,10.771999999999991,3,0,-10.754039999999998
6,success,16.347999999999985,4,1,-14.144359999999999
7,success,12.923000000000002,3,1,-12.754211218279739
8,collision,37.18899999999999,9,4,-20.642485790111024
9,success,13.816999999999979,3,2,-16.96719
10,collision,18.486999999999995,4,4,-16.759408999884226
11,success,16.13500000000002,4,0,-5.145288093704911
12,collision,35.757000000000005,8,9,-36.801842060897265
13,success,14.310000000000002,4,2,-11.574272499033999
14,success,9.329999999999984,3,1,-13.653099999999998
15,success,11.965000000000032,3,0,-10.837550000000002
16,collision,34.05599999999998,8,3,-18.10980548213821
17,success,12.855000000000018,3,1,-13.89985
18,collision,26.863,6,7,-28.197004203411673
19,success,13.625,3,1,-10.495243655664781
20,success,26.670000000000016,6,2,-14.53910644445968
21,success,14.355999999999995,4,0,-7.4999639570291645
22,collision,15.971000000000004,4,3,-20.11797
23,success,11.584000000000003,3,1,-13.810880000000001
24,collision,17.576999999999998,4,5,-22.953531172887164
25,collision,16.962999999999965,4,4,-18.215631687808155
26,success,15.69399999999996,4,1,-9.77230778340274
27,success,13.399000000000001,3,1,-13.937930000000001
28,success,13.95799999999997,4,0,-5.63939655355636
29,success,10.283000000000015,3,1,-13.71981
30,collision,26.99000000000001,6,5,-24.587009033452528
31,collision,17.25,4,5,-20.094669021083092
32,collision,15.38900000000001,4,3,-14.9827010613263
33,collision,15.274999999999977,4,3,-20.069249999999997
34,success,26.64199999999994,6,2,-15.587139188061883
35,success,14.104000000000042,4,1,-10.104802758766558
36,success,9.754000000000019,3,0,-10.682780000000001
37,success,11.550000000000068,3,0,-10.808500000000004
38,collision,21.668000000000006,5,5,-22.972767042827222
39,success,18.08299999999997,4,1,-12.657468632379457
40,collision,21.996999999999957,5,8,-29.71750927080143
41,success,15.117000000000075,4,1,-9.00365126945311
42,success,12.966000000000008,3,1,-13.907620000000001
43,collision,34.605999999999995,8,4,-18.77559979215137
44,success,13.365999999999985,3,2,-16.1460826692591
45,success,16.019000000000005,4,0,-5.281825283647697
46,collision,26.920999999999935,6,8,-34.97298708273103
47,collision,23.48599999999999,6,7,-27.79624239421716
48,success,9.688999999999965,3,0,-10.678229999999997
49,success,11.961999999999989,3,0,-10.83734
50,success,15.152999999999906,4,1,-9.926322957769452
