stamp_s,x_m,y_m,yaw_rad,linear_velocity_mps,angular_velocity_radps,commanded_speed_mps,clearance_m,goal_distance_m,collision,goal_reached,contact_count,topology_id,global_replan_count,recovery_count,gear,predicted_ttc_s
2.9619999999999997,0.0,0.0,0.0,0.0,0.0,0.0,11.513849762162515,35.0,false,false,0,single_teb,0,0,NEUTRAL,
3.062,0.0,0.0,0.0,0.0,0.0,0.0,11.532529380997964,35.0,false,false,0,single_teb,2,0,NEUTRAL,
3.162,0.0,0.0,0.0,0.0,0.0,0.3007852706047664,11.514711883744546,35.0,false,false,0,single_teb,2,0,NEUTRAL,
3.262,0.00681893085642268,0.0,0.0,0.10895487027956703,0.0,0.3078638552739008,11.517347839555093,34.993181069143574,false,false,0,single_teb,2,0,FORWARD,
3.362,0.02245930564454756,0.0,0.0,0.18772806207080642,0.0,0.3782785165400475,11.494598892411538,34.977540694355454,false,false,0,single_teb,2,0,FORWARD,
3.462,0.045660373435233444,0.0,0.0,0.25732920344279825,0.0,0.4247904239300214,11.478010681351968,34.95433962656477,false,false,0,single_teb,2,0,FORWARD,
3.5620000000000003,0.07538633012166265,0.0,0.0,0.32356432280102676,0.0,0.4831066039677628,11.475570228776284,34.92461366987834,false,false,0,single_teb,2,0,FORWARD,
3.662,0.11154859604195833,0.0,0.0,0.3867483422562228,0.0,0.5395976853182477,11.453552878593543,34.888451403958044,false,false,0,single_teb,2,0,FORWARD,
3.762,0.15384136289427588,0.0,0.0,0.4458695885487404,0.0,0.5774685139633551,11.442056334709266,34.846158637105724,false,false,0,single_teb,2,0,FORWARD,
3.862,0.20156460618657995,0.0,0.0,0.49783867669266163,0.0,0.6223571852674669,11.374614394401648,34.79843539381342,false,false,0,single_teb,2,0,FORWARD,
3.9619999999999997,0.2543344215077095,0.0,0.0,0.5479319081732549,0.0,0.6754203974490818,11.355011618827918,34.74566557849229,false,false,0,single_teb,2,0,FORWARD,
4.062,0.312090357184314,0.0,0.0,0.5944988103100369,0.0,0.7120875422208045,11.255022681449988,34.68790964281568,false,false,0,single_teb,4,0,FORWARD,
4.162,0.3742729195182078,0.0,0.0,0.637449691620035,0.0,0.8398597394207348,11.242736495231727,34.625727080481795,false,false,0,single_teb,4,0,FORWARD,
4.2620000000000005,0.442748759867081,0.0,0.0,0.7127327508294246,0.0,0.8553954291235684,11.135277426933387,34.55725124013292,false,false,0,single_teb,4,0,FORWARD,
4.362,0.5174019894468301,0.0,0.0,0.7680708273363122,0.0,0.892548735934303,11.106075919365027,34.48259801055317,false,false,0,single_teb,4,0,FORWARD,
4.462,0.5970992607028217,0.0,0.0,0.8134084484265321,0.0,0.891057060035943,11.065653989357912,34.40290073929718,false,false,0,single_teb,4,0,FORWARD,
4.562,0.6802446059061169,0.0,0.0,0.8417706583673007,0.0,0.8871878186274973,10.960603902382815,34.31975539409388,false,false,0,single_teb,4,0,FORWARD,
4.662,0.7654790955852169,0.0,0.0,0.8584579057764911,0.0,0.8883157083728971,10.835437009377443,34.23452090441479,false,false,0,single_teb,4,0,FORWARD,
4.7620000000000005,0.8520187609719123,0.0,0.0,0.8693638736754284,0.0,0.8831525983697144,10.781751821083986,34.147981239028084,false,false,0,single_teb,4,0,FORWARD,
4.862,0.9392444707645464,0.0,0.0,0.8728444896916266,0.0,0.865247928994798,10.68235927403721,34.06075552923545,false,false,0,single_teb,4,0,FORWARD,
4.962,1.0263840951787082,0.0,0.0,0.8716554574258408,0.0,0.8834956593584454,10.60826259434971,33.973615904821294,false,false,0,single_teb,4,0,FORWARD,
5.062,1.1137931398696015,0.0,0.0,0.8743972916827045,0.0,0.8652796254190704,10.471770818837015,33.8862068601304,false,false,0,single_teb,6,0,FORWARD,
5.162,1.201117642905033,0.0,0.0,0.8742409543540768,0.0,0.8843717746765828,10.431283529408304,33.79888235709497,false,false,0,single_teb,6,0,FORWARD,
5.2620000000000005,1.288743873912683,0.0,0.0,0.8762764876415231,0.0,0.8652129697774242,10.393595836197989,33.711256126087314,false,false,0,single_teb,6,0,FORWARD,
5.362,1.3761145291096115,0.0,0.0,0.8722411366489128,0.0,0.8652791286834898,10.266903064286367,33.623885470890386,false,false,0,single_teb,6,0,FORWARD,
5.462,1.4631769957154919,0.0,0.0,0.8697054297203428,0.0,0.865362685554572,10.208026073014395,33.53682300428451,false,false,0,single_teb,6,0,FORWARD,
5.562,1.5500466162981763,0.0,0.0,0.8681191834347272,0.0,0.8944772212517493,10.078152797257559,33.449953383701825,false,false,0,single_teb,6,0,FORWARD,
5.662,1.6374626016159928,0.0,0.0,0.8773230293747053,0.0,0.8896004797569463,10.067251532801633,33.362537398384006,false,false,0,single_teb,6,0,FORWARD,
5.7620000000000005,1.7254655213910717,0.0,0.0,0.8810724013601174,0.0,0.8811408759945477,9.941186278590207,33.27453447860893,false,false,0,single_teb,6,0,FORWARD,
5.862,1.8136006241446023,0.0,0.0,0.8824109783543969,0.0,0.8962568314765553,9.870159476527219,33.186399375855395,false,false,0,single_teb,6,0,FORWARD,
5.962,1.902156026966503,0.0,0.0,0.8870952081034426,0.0,0.8919627092557922,9.772582528192844,33.0978439730335,false,false,0,single_teb,6,0,FORWARD,
6.062,1.990962087219544,0.0,0.0,0.888044232089166,0.0,0.8824241160645241,9.706538674433078,33.00903791278046,false,false,0,single_teb,8,0,FORWARD,
6.162,2.079635902795135,0.0,0.0,0.8859914083840342,0.0,0.8668885170920861,9.580527779657688,32.92036409720487,false,false,0,single_teb,8,0,FORWARD,
6.2620000000000005,2.167788735259872,0.0,0.0,0.8788953023643586,0.0,0.8655246906862311,9.505536553461399,32.83221126474013,false,false,0,single_teb,8,0,FORWARD,
6.362,2.255367245651387,0.0,0.0,0.8739967038593558,0.0,0.8653543670442186,9.390905317660527,32.744632754348615,false,false,0,single_teb,8,0,FORWARD,
6.462,2.3426702110592488,0.0,0.0,0.8742594316066509,0.0,0.885922900347334,9.335794386264043,32.65732978894075,false,false,0,single_teb,8,0,FORWARD,
6.562,2.4303672052163536,0.0,0.0,0.878519671966451,0.0,0.8910768469203001,9.230747160311894,32.569632794783644,false,false,0,single_teb,8,0,FORWARD,
