run_id,episode_id,algorithm,scene_id,scene_split,training_seed,seed,config_version,git_commit,git_dirty,submodule_commits_json,policy_checkpoint_sha256,scenario_manifest_sha256,localization_mode,success,collision,terminated,truncated,termination_reason,path_length,navigation_time,path_efficiency,smoothness,linear_acc_rms,angular_acc_rms,min_obstacle_distance,near_collision_time_ratio,parameter_adjustment_count,parameter_total_variation,projection_intervention_count,safety_filter_intervention_count,safety_fallback_count,fallback_duration,fallback_recovery_count,planner_failure_count,candidate_parameter_violation_count,semantic_direction_consistency,inference_latency_mean,parameter_write_latency_mean,parameter_activation_latency_mean,operator_intervention_count,bag_uri,notes
training_skeleton_seed42,training_skeleton_seed42-episode-0000,TEB-Default,training_skeleton_cycle,validation,,42,training_skeleton_v1,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,2f28abf19b645f61b7cc0dcb4fab6ff8244a9412a947389405611c00241bbf5c,gazebo,true,false,true,false,goal,1.4969208922572972,2.4059999999999997,,5.054013620603156,,,30.0,0.0,3,0.0,0,0,0,0.0,0,0,0,,0.0,34.66666666666669,83.33333333333326,0,,persistent training skeleton; pipeline validation only
training_skeleton_seed42,training_skeleton_seed42-episode-0001,TEB-Default,training_skeleton_cycle,validation,,42,training_skeleton_v1,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,2f28abf19b645f61b7cc0dcb4fab6ff8244a9412a947389405611c00241bbf5c,gazebo,true,false,true,false,goal,2.2051325534522928,5.093999999999999,,11.000161088923221,,,30.0,0.0,6,0.0,0,0,0,0.0,0,0,0,,0.0,39.333333333333,57.000000000000234,0,,persistent training skeleton; pipeline validation only
training_skeleton_seed42,training_skeleton_seed42-episode-0002,TEB-Default,training_skeleton_cycle,validation,,42,training_skeleton_v1,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,2f28abf19b645f61b7cc0dcb4fab6ff8244a9412a947389405611c00241bbf5c,gazebo,true,false,true,false,goal,1.5042886800640038,2.3979999999999997,,4.118765878853518,,,30.0,0.0,3,0.0,0,0,0,0.0,0,0,0,,0.0,36.66666666666648,81.33333333333267,0,,persistent training skeleton; pipeline validation only
training_skeleton_seed42,training_skeleton_seed42-episode-0003,TEB-Default,training_skeleton_cycle,validation,,42,training_skeleton_v1,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,2f28abf19b645f61b7cc0dcb4fab6ff8244a9412a947389405611c00241bbf5c,gazebo,true,false,true,false,goal,1.3655469422256474,2.5599999999999987,,3.49471224906654,,,30.0,0.0,3,0.0,0,0,0,0.0,0,0,0,,0.0,36.66666666666648,76.66666666666562,0,,persistent training skeleton; pipeline validation only
training_skeleton_seed42,training_skeleton_seed42-episode-0004,TEB-Default,training_skeleton_cycle,validation,,42,training_skeleton_v1,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,2f28abf19b645f61b7cc0dcb4fab6ff8244a9412a947389405611c00241bbf5c,gazebo,true,false,true,false,goal,1.5042886752194977,2.396000000000001,,4.125883453832344,,,30.0,0.0,3,0.0,0,0,0,0.0,0,0,0,,0.0,36.66666666666766,48.666666666668114,0,,persistent training skeleton; pipeline validation only
