%time,field.data
71360000000,{"episode_id": 3, "tau": 0.5598680377006531, "rho": 0.00955223880597015, "eri_rule": 0.41481746600005714, "eri_nn": 4.542137384414673, "eri_act": 4.542137384414673, "api_type": null, "alpha": null, "beta": null, "band": 8, "acted_by": "student", "dt": 4.576999999999998, "progress": 4.012256188015558, "collision": 0, "reward": 3.691866188015558, "done": false, "term_type": ""}
74006000000,{"episode_id": 3, "tau": 0.2900800108909607, "rho": 0.02009950248756219, "eri_rule": 0.3221117790786702, "eri_nn": 3.319430649280548, "eri_act": 3.319430649280548, "api_type": null, "alpha": null, "beta": null, "band": 3, "acted_by": "student", "dt": 2.6450000000000102, "progress": 3.424684376562479, "collision": 0, "reward": -6.760465623437522, "done": true, "term_type": "scenario_timeout"}
76092000000,{"episode_id": 4, "tau": 0.12704424560070038, "rho": 0.02109452736318408, "eri_rule": 0.22999054931885132, "eri_nn": 2.86003977060318, "eri_act": 2.86003977060318, "api_type": null, "alpha": null, "beta": null, "band": 1, "acted_by": "student", "dt": 0.0, "progress": 0.0, "collision": 0, "reward": 0.0, "done": false, "term_type": ""}
80956000000,{"episode_id": 4, "tau": 0.12704424560070038, "rho": 0.02109452736318408, "eri_rule": 0.22999054931885132, "eri_nn": 2.86003977060318, "eri_act": 2.86003977060318, "api_type": null, "alpha": null, "beta": null, "band": 1, "acted_by": "student", "dt": 4.8629999999999995, "progress": 6.828907493722525, "collision": 1, "reward": 3.488497493722525, "done": false, "term_type": ""}
